scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1104_b,pct_1,94,0.009975591637482755,50,14.652090001273228,14.378582248202711,4.5032278785428,6.360145830894043,28.87322416532286,all_pixels,94,94,0.30734372216874734,0.6368525940291848,13.372286798610657,15.931893203935799,425.7890234831573,-411.13693348188406,percent,0.01,1% of pixels,1%,1% of pixels = 94 pixels (1.0%),"1%
94 px",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,pct_2,188,0.01995118327496551,50,53.71376531444396,53.46734128671075,7.175393916754905,41.771815777049305,70.43641604948046,all_pixels,187,188,0.13358575543437834,1.014753939244419,51.67454092635903,55.75298970252889,425.7890234831573,-372.07525816871333,percent,0.02,2% of pixels,2%,2% of pixels = 188 pixels (2.0%),"2%
188 px",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,pct_3,283,0.030032898227740634,50,87.877485591273,87.03239777496424,7.470865684480807,72.33292683523136,104.7028354175891,all_pixels,282,283,0.08501455901035394,1.0565399573660512,85.75428905591261,90.0006821266334,425.7890234831573,-337.9115378918843,percent,0.03,3% of pixels,3%,3% of pixels = 283 pixels (3.0%),"3%
283 px",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,fixed_1250,1250,0.13265414411546217,50,266.30501679383576,264.9447605568178,10.187519564313924,243.95123083883075,287.1897220991846,all_pixels,1246,1250,0.038255079408439203,1.4407328334793994,263.4097557683565,269.20027781931503,425.7890234831573,-159.48400668932152,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.3%)","1,250
13.3%",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,fixed_2000,2000,0.21224663058473947,50,329.6623157304715,329.0753287472213,10.044434193115077,305.8013564702294,348.08908079184926,all_pixels,1990,2000,0.030468857718415416,1.4204975062267398,326.8077191175544,332.5169123433886,425.7890234831573,-96.12670775268577,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.2%)","2,000
21.2%",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,fixed_3000,3000,0.3183699458771092,50,380.99739415122184,381.50494879608874,10.844133933504631,356.677992946467,410.8776143544032,all_pixels,2987,2996,0.028462488457861947,1.5335921280952547,377.9155253867453,384.0792629156984,425.7890234831573,-44.79162933193544,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (31.8%)","3,000
31.8%",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1104_b,fixed_4000,4000,0.42449326116947894,50,425.7890234831573,425.73974246925786,9.870462918586226,404.52626145302753,447.38388639465404,all_pixels,3977,3996,0.023181581426973227,1.3958942526365363,422.98386895940786,428.5941780069067,425.7890234831573,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (42.4%)","4,000
42.4%",9423,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,pct_1,76,0.009934640522875817,50,7.474841729583822,7.113216716701332,2.9617431248336783,2.384400694855035,13.787297227104595,all_pixels,76,76,0.3962282054898545,0.4188537295405058,6.633123646719994,8.31655981244765,334.15148385517887,-326.67664212559504,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,pct_2,153,0.02,50,39.2653113605209,38.94514042207537,6.595105402416179,25.6263626714763,53.24347050401202,all_pixels,151,153,0.16796264116848933,0.9326887505377028,37.39100314349132,41.13961957755048,334.15148385517887,-294.88617249465796,percent,0.02,2% of pixels,2%,2% of pixels = 153 pixels (2.0%),"2%
153 px",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,pct_3,230,0.030065359477124184,50,77.27909720528163,76.80041841844164,7.623360609435796,61.70715512292512,96.09313682277882,all_pixels,227,230,0.09864712302714088,1.0781059964724926,75.11256209176996,79.4456323187933,334.15148385517887,-256.87238664989724,percent,0.03,3% of pixels,3%,3% of pixels = 230 pixels (3.0%),"3%
230 px",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,fixed_1250,1250,0.16339869281045752,50,252.0397442325253,252.00406485451862,8.612773477103467,228.528861199059,268.3186951452752,all_pixels,1227,1244,0.03417228303944614,1.2180301060967003,249.59202109323547,254.48746737181511,334.15148385517887,-82.11173962265357,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.3%)","1,250
16.3%",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,fixed_2000,2000,0.26143790849673204,50,289.9409610029099,290.24290967769826,6.626622892720421,278.4048150864388,308.6388041172024,all_pixels,1954,1980,0.022855076667328545,0.937145996761725,288.05769561424273,291.82422639157704,334.15148385517887,-44.21052285226898,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.1%)","2,000
26.1%",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,fixed_3000,3000,0.39215686274509803,50,316.49331640421815,316.37524584677215,5.859247886606999,301.75954214455857,327.60200350173517,all_pixels,2910,2938,0.01851302249657525,0.8286227826545512,314.8281365792744,318.15849622916187,334.15148385517887,-17.65816745096072,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.2%)","3,000
39.2%",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1110_a,fixed_4000,4000,0.5228758169934641,50,334.15148385517887,334.14097744069517,5.590283706208468,321.5167182203572,347.3702098239676,all_pixels,3855,3898,0.016729788662651263,0.7905855034833346,332.5627428045454,335.74022490581234,334.15148385517887,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.3%)","4,000
52.3%",7650,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,pct_1,83,0.009998795325864354,50,11.859318765237859,11.978588497704013,4.062352445540007,4.041135887953691,23.150919551409192,all_pixels,83,83,0.3425451770001841,0.5745033923622188,10.7048109743,13.013826556175717,346.7583392601442,-334.8990204949064,percent,0.01,1% of pixels,1%,1% of pixels = 83 pixels (1.0%),"1%
83 px",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,pct_2,166,0.01999759065172871,50,45.034152906631185,44.23492357024301,5.227434481565685,31.30470930101663,56.109912039444424,all_pixels,166,166,0.11607711357208533,0.739270874024696,43.54853246466027,46.5197733486021,346.7583392601442,-301.72418635351306,percent,0.02,2% of pixels,2%,2% of pixels = 166 pixels (2.0%),"2%
166 px",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,pct_3,249,0.029996385977593062,50,77.76443591947589,76.88877619882335,7.703681071174564,59.45248464291037,92.45908676418755,all_pixels,249,249,0.09906432137116805,1.089465025105196,75.5750739833061,79.95379785564567,346.7583392601442,-268.99390334066834,percent,0.03,3% of pixels,3%,3% of pixels = 249 pixels (3.0%),"3%
249 px",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,fixed_1250,1250,0.15058426695578847,50,250.61308596897007,251.15411826210425,7.021778850895753,235.2694142143213,266.4829854910711,all_pixels,1250,1250,0.028018404640550824,0.9930294882921341,248.61751849955908,252.60865343838105,346.7583392601442,-96.14525329117416,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.1%)","1,250
15.1%",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,fixed_2000,2000,0.24093482712926154,50,293.59647889574404,293.4722345051233,6.941159800062587,280.23287581866043,311.08128410205103,all_pixels,2000,2000,0.023641835985803456,0.9816282327847431,291.6238231070729,295.5691346844152,346.7583392601442,-53.161860364400184,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (24.1%)","2,000
24.1%",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,fixed_3000,3000,0.3614022406938923,50,327.2141965820004,327.4840212082785,6.2883363168833855,312.8807291192087,343.501789005968,all_pixels,3000,3000,0.019217797951830363,0.889305050409976,325.4270711744425,329.0013219895583,346.7583392601442,-19.544142678143828,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (36.1%)","3,000
36.1%",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1124_a,fixed_4000,4000,0.4818696542585231,50,346.7583392601442,347.28097557545914,6.065252048131867,336.78071130948825,361.148822405537,all_pixels,4000,4000,0.017491293968799428,0.8577561705679277,345.0346137002761,348.48206482001234,346.7583392601442,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (48.2%)","4,000
48.2%",8301,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,pct_1,73,0.00994550408719346,50,8.849313501386698,8.805742398496175,3.525920751866443,2.7150504093434575,16.28572638045119,all_pixels,72,73,0.3984400316831274,0.4986404947142264,7.847257910979115,9.85136909179428,465.54718922819075,-456.69787572680406,percent,0.01,1% of pixels,1%,1% of pixels = 73 pixels (1.0%),"1%
73 px",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,pct_2,147,0.02002724795640327,50,34.537369433187266,34.11518487414514,6.2188768380196295,21.45810507225216,46.23159913741907,all_pixels,145,147,0.18006226125733407,0.879481996705527,32.76998419110686,36.304754675267674,465.54718922819075,-431.00981979500347,percent,0.02,2% of pixels,2%,2% of pixels = 147 pixels (2.0%),"2%
147 px",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,pct_3,220,0.02997275204359673,50,56.88119275429253,56.47952083882639,5.546673071228038,45.15709379978333,72.20787037462651,all_pixels,218,220,0.09751330453262093,0.7844180283380319,55.304845708986676,58.45753979959838,465.54718922819075,-408.6659964738982,percent,0.03,3% of pixels,3%,3% of pixels = 220 pixels (3.0%),"3%
220 px",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,fixed_1250,1250,0.17029972752043596,50,202.99039193535316,202.23295741530842,9.974159395832245,179.76639080361872,228.83354739579403,all_pixels,1241,1250,0.049136115757679504,1.4105591490856997,200.15576719884444,205.82501667186187,465.54718922819075,-262.5567972928376,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.0%)","1,250
17.0%",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,fixed_2000,2000,0.2724795640326976,50,279.078470409805,279.149763929272,12.176659621930158,250.62337331366692,302.5540445213482,all_pixels,1981,1994,0.04363166963058699,1.7220397181734473,275.61790203481064,282.53903878479935,465.54718922819075,-186.46871881838575,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.2%)","2,000
27.2%",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,fixed_3000,3000,0.4087193460490463,50,377.6723471548538,376.7617844122757,13.322795609557291,351.0090825403238,412.6184126931199,all_pixels,2968,2984,0.03527606855498652,1.8841278239760646,373.8860505362053,381.45864377350233,465.54718922819075,-87.87484207333694,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (40.9%)","3,000
40.9%",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,112_b,fixed_4000,4000,0.5449591280653951,50,465.54718922819075,465.8802574155807,12.188328988683429,428.1193355072021,490.1168413142492,all_pixels,3948,3974,0.02618065208145687,1.7236900158461255,462.0833044558595,469.011074000522,465.54718922819075,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (54.5%)","4,000
54.5%",7340,bootstrap_mean,Original random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,pct_1,72,0.009946125155408206,50,2.413286474028878,2.2791431883162225,1.4249922988360797,0.3050575757873089,5.633903427991703,all_pixels,72,72,0.5904778873836376,0.20152434352911983,2.008308143594033,2.8182648044637233,578.5480348628915,-576.1347483888627,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,pct_2,145,0.02003039093797486,50,17.817682069475286,17.606347310962715,4.52702391447844,10.103624298406476,28.70738548072106,all_pixels,145,145,0.2540747947362918,0.6402178617042749,16.53111610822654,19.10424803072403,578.5480348628915,-560.7303527934163,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,pct_3,217,0.029976516093383063,50,45.51311320003848,44.69159705098956,6.263271169294148,33.02160720924694,62.81579974483798,all_pixels,217,217,0.13761465056819827,0.8857603032436178,43.733111228608024,47.29311517146894,578.5480348628915,-533.0349216628531,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,fixed_1250,1250,0.17267578394805913,50,339.58245175716064,336.6470785516958,11.867007956098746,316.9229570735131,367.2509024673791,all_pixels,1249,1250,0.034945881021511034,1.678248359630427,336.20988541189456,342.9550181024267,578.5480348628915,-238.9655831057309,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,fixed_2000,2000,0.2762812543168946,50,430.0191606636514,430.7527713755235,13.201481591903201,405.42130332208137,472.70656689885857,all_pixels,1999,2000,0.03069975200995525,1.8669714310688263,426.26734110734776,433.77098021995505,578.5480348628915,-148.52887419924014,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.6%)","2,000
27.6%",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,fixed_3000,3000,0.4144218814753419,50,511.16002790318464,509.79553549949486,11.179127740773707,486.4475064628217,533.8055108002565,all_pixels,2999,3000,0.021870113331496785,1.5809674066503472,507.9829549520717,514.3371008542977,578.5480348628915,-67.3880069597069,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.4%)","3,000
41.4%",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,114_b,fixed_4000,4000,0.5525625086337892,50,578.5480348628915,577.8601696683485,13.372051504682332,546.4392343737214,610.1688021956024,all_pixels,3999,4000,0.02311312233192761,1.8910936594673307,574.7477398737338,582.3483298520492,578.5480348628915,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7239,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,pct_1,62,0.010001613163413454,50,2.84887075863878,2.6674802050428017,1.4660412847666373,0.19265828466677679,7.442145218168603,all_pixels,62,62,0.5146043499239421,0.20732954679158552,2.432226435481182,3.2655150817963783,389.5429808613933,-386.6941101027545,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,pct_2,124,0.020003226326826908,50,22.436624236419437,22.4594185035023,4.210070506996254,14.590395673342348,33.2863001774351,all_pixels,123,124,0.18764277828223416,0.5953938809541074,21.24013543691579,23.633113035923085,389.5429808613933,-367.10635662497384,percent,0.02,2% of pixels,2%,2% of pixels = 124 pixels (2.0%),"2%
124 px",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,pct_3,186,0.03000483949024036,50,48.68078890457266,47.21286883272134,7.277769692373986,34.81663635825559,64.4888179826901,all_pixels,185,186,0.1494998305520553,1.0292320602783158,46.61246964297784,50.749108166167474,389.5429808613933,-340.86219195682065,percent,0.03,3% of pixels,3%,3% of pixels = 186 pixels (3.0%),"3%
186 px",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,fixed_1250,1250,0.20164542668172286,50,276.0502896503546,275.98730544047214,9.957611292989354,249.9892043314348,297.671933264263,all_pixels,1246,1250,0.036071729196885345,1.4082188939385034,273.22036783263826,278.88021146807097,389.5429808613933,-113.49269121103868,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.2%)","1,250
20.2%",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,fixed_2000,2000,0.32263268269075657,50,325.51729978521104,326.02635843741473,8.467479820778337,304.01082284290794,346.93015592663306,all_pixels,1994,2000,0.02601238037537639,1.1974824801665227,323.11086864617226,327.9237309242498,389.5429808613933,-64.02568107618225,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.3%)","2,000
32.3%",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,fixed_3000,3000,0.4839490240361349,50,363.52203183032213,362.8605088391172,7.9561972060633055,341.60010177577914,377.8407691885145,all_pixels,2989,2999,0.021886423681129037,1.1251761993729652,361.26090560265504,365.7831580579892,389.5429808613933,-26.020949031071154,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.4%)","3,000
48.4%",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,11_c,fixed_4000,4000,0.6452653653815131,50,389.5429808613933,388.9678409526074,7.102638672452748,375.9807007417922,406.4422208439062,all_pixels,3981,3995,0.018233260567926908,1.0044647939218312,387.52443328495985,391.5615284378267,389.5429808613933,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.5%)","4,000
64.5%",6199,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,pct_1,71,0.010045274476513865,50,2.1115552623145866,1.9076966103997746,1.4585568476795572,0.06613083135407712,6.513916323736437,all_pixels; fallback_sampled_pixels,71,71,0.6907500237908794,0.2062710875480578,1.697037992642292,2.526072531986881,579.1378720853099,-577.0263168229953,percent,0.01,1% of pixels,1%,1% of pixels = 71 pixels (1.0%),"1%
71 px",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,pct_2,141,0.019949066213921902,50,15.494143922149874,14.606557003282472,3.9307666918759856,9.135930103538128,25.451092498854123,all_pixels,141,141,0.25369369947936926,0.5558943566175444,14.377032388631367,16.61125545566838,579.1378720853099,-563.6437281631601,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,pct_3,212,0.029994340690435765,50,41.886165032064156,40.766458271915894,7.941813018410253,28.244915348758177,61.96087575573365,all_pixels,212,212,0.18960468241317244,1.1231419680466985,39.62912674529691,44.143203318831404,579.1378720853099,-537.2517070532458,percent,0.03,3% of pixels,3%,3% of pixels = 212 pixels (3.0%),"3%
212 px",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,fixed_1250,1250,0.17685342388228636,50,367.58401694157646,368.5114041813196,11.57639995378038,344.512757111075,391.3929399738602,all_pixels,1249,1250,0.031493208138101185,1.6371501818091483,364.29404047675115,370.8739934064018,579.1378720853099,-211.55385514373347,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.7%)","1,250
17.7%",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,fixed_2000,2000,0.2829654782116582,50,454.62887306644836,455.8205964959026,12.9810253088447,431.7243822902786,491.56605979413814,all_pixels,1999,2000,0.028553015608727954,1.835794204527657,450.9397064925642,458.31803964033253,579.1378720853099,-124.50899901886157,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.3%)","2,000
28.3%",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,fixed_3000,3000,0.4244482173174873,50,530.3457204112057,531.8720158892193,11.54484849292909,507.1617830506587,550.3384873577792,all_pixels,2999,3000,0.021768533333271257,1.6326881314242905,527.0647107723406,533.6267300500707,579.1378720853099,-48.792151674104275,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.4%)","3,000
42.4%",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,120_d,fixed_4000,4000,0.5659309564233164,50,579.1378720853099,578.0801581919548,9.874294417249853,549.7666549958907,600.8581149225696,all_pixels,3999,4000,0.01704998911864517,1.3964361083739678,576.3316286616885,581.9441155089314,579.1378720853099,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.6%)","4,000
56.6%",7068,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,pct_1,80,0.009966363523109506,50,8.790525431907914,8.687039338850482,3.117674589128059,2.7465354893873495,15.70349583626323,all_pixels,80,80,0.35466305322449787,0.4409057687010867,7.904492117218778,9.67655874659705,379.5653741844055,-370.77484875249763,percent,0.01,1% of pixels,1%,1% of pixels = 80 pixels (1.0%),"1%
80 px",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,pct_2,161,0.02005730659025788,50,43.18365822632985,43.058625367262344,6.800980327459489,27.343709776975594,63.83888206055988,all_pixels,160,161,0.15748967565033223,0.9618038616525821,41.25084100297754,45.116475449682156,379.5653741844055,-336.3817159580757,percent,0.02,2% of pixels,2%,2% of pixels = 161 pixels (2.0%),"2%
161 px",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,pct_3,241,0.030023670113367384,50,80.79483098114886,80.5247171995187,7.637596467640904,65.88730124000895,95.4983594779148,all_pixels,240,241,0.09453075617452454,1.080119250847061,78.62425008150002,82.9654118807977,379.5653741844055,-298.7705432032567,percent,0.03,3% of pixels,3%,3% of pixels = 241 pixels (3.0%),"3%
241 px",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,fixed_1250,1250,0.15572443004858602,50,254.38892571077565,254.51574846719438,9.059171349847691,230.64508567440154,274.0683533620626,all_pixels,1247,1250,0.035611500479181254,1.2811602986816384,251.81433769975195,256.96351372179936,379.5653741844055,-125.17644847362988,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.6%)","1,250
15.6%",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,fixed_2000,2000,0.24915908807773762,50,305.75346690362295,304.42793857804816,7.435436920296323,289.14795968063027,320.7553961183472,all_pixels,1994,2000,0.02431840592224604,1.0515295734852697,303.6403391116379,307.866594695608,379.5653741844055,-73.81190728078258,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (24.9%)","2,000
24.9%",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,fixed_3000,3000,0.37373863211660646,50,351.19189115260855,349.7782844653017,9.179266051891972,331.38873868458694,375.0737676113136,all_pixels,2989,2999,0.026137465821792483,1.2981442543216561,348.58317260490213,353.80060970031496,379.5653741844055,-28.37348303179698,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (37.4%)","3,000
37.4%",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1305_c,fixed_4000,4000,0.49831817615547525,50,379.5653741844055,378.9637093887687,9.054904388602658,364.78165111360994,397.79983514432973,all_pixels,3983,3997,0.023855981089053405,1.2805568592353538,376.99199883035016,382.1387495384609,379.5653741844055,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (49.8%)","4,000
49.8%",8027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,pct_1,91,0.010025338768315522,50,5.731830276452731,5.622706981287109,2.5980313567468007,1.1613397861042607,14.318899863092998,all_pixels,91,91,0.45326383222125854,0.3674171180181898,4.993477934385986,6.470182618519477,582.0112276320789,-576.2793973556262,percent,0.01,1% of pixels,1%,1% of pixels = 91 pixels (1.0%),"1%
91 px",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,pct_2,182,0.020050677536631045,50,35.029608456951685,35.270512695385456,7.505874191132852,17.919432171288005,52.19594109811282,all_pixels,182,182,0.2142722834129566,1.0614909078566264,32.89646261408517,37.1627542998182,582.0112276320789,-546.9816191751272,percent,0.02,2% of pixels,2%,2% of pixels = 182 pixels (2.0%),"2%
182 px",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,pct_3,272,0.029965847747052993,50,75.84580162522111,75.31451159926152,8.104007559090023,58.22178852676422,98.23504470933639,all_pixels,270,272,0.10684846603816744,1.146079739963919,73.5426681600141,78.14893509042813,582.0112276320789,-506.1654260068578,percent,0.03,3% of pixels,3%,3% of pixels = 272 pixels (3.0%),"3%
272 px",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_1250,1250,0.13771069736697147,50,339.6770094020093,335.9730583008611,14.171909610787676,302.2301089595422,374.20320537694863,all_pixels,1246,1250,0.04172172157231624,2.0042106776301543,335.6493972542537,343.70462154976485,582.0112276320789,-242.3342182300696,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.8%)","1,250
13.8%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_2000,2000,0.22033711578715434,50,437.7961645204704,436.23482174104566,12.686837067768316,418.86468008331093,470.7232766278507,all_pixels,1994,2000,0.028978867555097335,1.7941897044855661,434.190605319624,441.40172372131684,582.0112276320789,-144.21506311160846,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.0%)","2,000
22.0%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_3000,3000,0.3305056736807315,50,521.236551624445,521.0872852279306,12.938349642641784,496.4278930983166,548.8484475219939,all_pixels,2993,3000,0.024822414319024894,1.8297589539349097,517.559513340702,524.9135899081881,582.0112276320789,-60.77467600763384,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (33.1%)","3,000
33.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1315_b,fixed_4000,4000,0.4406742315743087,50,582.0112276320789,580.959871318139,13.442674523521339,550.093666428454,613.4049801127705,all_pixels,3990,3999,0.023096933332734926,1.901081262573116,578.1908618030416,585.8315934611162,582.0112276320789,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.1%)","4,000
44.1%",9077,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_1,68,0.00999118424919189,50,2.9559583777913696,2.715137750907423,1.2853531670296923,0.7441680863617383,6.192392434631362,all_pixels,68,68,0.43483466367008905,0.1817763881252601,2.5906650495200534,3.321251706062686,460.4862632404527,-457.5303048626613,percent,0.01,1% of pixels,1%,1% of pixels = 68 pixels (1.0%),"1%
68 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,pct_2,136,0.01998236849838378,50,20.440627264289212,20.700009647409182,4.002429105908778,12.549772406847662,30.40545229967938,all_pixels,136,136,0.19580754808347883,0.5660289524013015,19.30314949804535,21.578105030533074,460.4862632404527,-440.04563597616345,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),"2%
136 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
