quad_id,scale,center_x,center_y,sp_rich,sp_shannon,sp_simpson,sp_even,phy_faith,phy_rao,phy_afaith,spec_sa,spec_pca_mean,spec_pca_med,spec_pca_sd,spec_rao_q,spec_alpha,spec_convex,spec_hull3d_v,spec_hull3d_a,env_elev,env_tri5,env_tri11,env_tri21,parent_20m,edge_flag,primary_analysis,spec_sa_z,spec_pca_mean_z,spec_rao_q_z,spec_alpha_z,phy_faith_z,phy_afaith_z,sp_shannon_z,env_elev_z,env_tri11_z
508_d,10m,563448.2066336819,3847907.558743496,3,0.7387930098892695,0.4723116857486376,0.6724783779589221,394.22946500000006,116.94773402569815,218.35200109670055,2.74312742634556,8.37595248201719,7.90168226064869,4.3206500408387,177.643598423121,671.822374238629,1027.75964363328,7230.44267759631,2542.13631300863,218.57285651350935,1.0618249742141044,4.963203472928595,19.23722531719164,508,FALSE,TRUE,-0.935993846726828,0.3956248097287085,0.12692328541513898,0.6111039846500511,-0.48072741175998135,-0.3762071216186247,-0.826200685119074,-0.3625202955807739,-1.1592349506555824
509_a,10m,563440.8661024967,3847914.34960089,4,1.1142560263894572,0.6540238480434253,0.8037658217763559,505.37747300000007,167.74507316309413,243.40039991443103,3.03088313264042,7.36608423011271,6.72465778343263,4.02049674542565,140.84250405605,502.262250059729,1140.49590372531,7329.02825677038,2709.01221252336,218.79676670794296,1.3710986583464455,6.550298440273527,24.747243066184833,509,FALSE,TRUE,1.7903342371933721,-0.2745284616086142,-0.29352656359642965,-0.424633482131288,-0.11641010702089079,-0.342092972210783,-0.07787672243020986,-0.349753782661464,-0.7233423072027086
509_b,10m,563434.0752096106,3847907.0090877614,4,1.1389617190473145,0.6410790355221307,0.8215872119159647,505.37747300000007,169.79534321727328,204.91188855130255,2.95148943666856,8.74704916094709,8.13545730521935,4.33319927169563,190.569821394509,503.605048567002,879.128702287833,7054.28889314739,2319.71234365362,220.52256567280568,1.5215596231100803,7.176342731830509,25.577874121133068,509,FALSE,TRUE,1.038122349542716,0.6418862927472,0.27460445061094757,-0.41643116020533055,-0.11641010702089079,-0.39451160530112517,-0.028636554908432945,-0.25135524910302953,-0.5514004216948288
509_c,10m,563426.7346807768,3847913.800013674,8,1.3459502080818315,0.6735946769380918,0.6472652301610424,632.8403200000001,135.49653819254692,307.74576647846976,2.78024023239156,9.11182127192945,8.3852740820297509,4.86860971332221,213.451455159989,717.394094324165,1181.11812323072,8500.33864280824,2889.03658398471,221.493465331971,1.7304565426222016,8.49331911016196,31.498501811575192,509,FALSE,TRUE,-0.584370288330343,0.8839507630446296,0.5360254661349424,0.8894733132102328,0.3013834432999669,-0.2544591292397838,0.38390593140383183,-0.1959982204807233,-0.18969533994018167
509_d,10m,563433.5255736624,3847921.140526802,4,1.0074913167567152,0.5661208201022012,0.7267513632118024,501.5509850000001,141.20904307624892,234.5370969840342,2.75635618123242,8.48465095479453,7.74080612055304,4.81592483350317,190.358155706544,631.668117940083,1431.55030290389,8508.08662872422,3300.16294744735,219.2442402930984,1.8530586794046144,8.832265333709948,31.428402591158317,509,FALSE,TRUE,-0.8106586225266641,0.4677576220868844,0.2721861853914914,0.3658265770016318,-0.1289524442148823,-0.3541641645698128,-0.29066623052190627,-0.3242405302595939,-0.09660439805542202
510_a,10m,563426.1850189095,3847927.931446689,3,0.6960767654248946,0.47488881181732057,0.6335963766332665,277.3886150000001,40.26516437259372,113.07076919978576,2.81199453956558,7.00045108827205,6.22930140027007,4.01823949158921,130.301494015097,484.158582091238,837.14342803165,5765.32596743396,2133.63159890405,219.79936332164564,1.9458962328910736,9.51448186216852,34.59329330082651,510,FALSE,TRUE,-0.2835155787967982,-0.5171643159903777,-0.41395684308599173,-0.5352175436371164,-0.863704527781929,-0.5195927208702095,-0.911337137776193,-0.2925895135040518,0.09076508651583089
510_b,10m,563419.3941479482,3847920.590913277,5,1.5538676519086352,0.7771768925468133,0.9654722558129496,486.416186,152.6364081152875,274.46720474049215,2.75945701696826,7.42448038319863,6.57824084266304,4.44094570107927,149.685543756211,615.585175248401,1084.47916915813,8075.52490351227,2665.29587684785,222.4879915586781,2.3746259083154437,11.005958421248112,36.45821696573701,510,FALSE,TRUE,-0.7812798982640033,-0.23577650267709804,-0.1924954727910744,0.2675858709244359,-0.17856079328622076,-0.2997821790470174,0.7982998893678255,-0.1392940942842145,0.500396314238012
510_c,10m,563412.0535582654,3847927.3817734127,2,0.03874565575384851,0.01273250411389193,0.05589816541206818,247.468474,3.1508933632635716,203.94655106103895,2.81648382713647,8.17574345397399,7.07685787690597,4.95975615100045,182.878418569298,707.353804822726,1345.16569546385,11668.4496916999,3369.99975454808,223.21413770224015,2.361311305561473,11.095998370374572,37.741164110604394,510,FALSE,TRUE,-0.24098203206403895,0.26276516705612407,0.18673072804467747,0.8281434217376374,-0.9617757872014732,-0.3958263267574338,-2.2214438571352213,-0.09789198596779013,0.5251256166733621
510_d,10m,563418.8444292267,3847934.7223068248,4,1.0686208730725355,0.5819659046126517,0.7708470170860907,463.926641,133.6336860744798,110.29995598658824,2.87888939046038,10.775013022536,9.66099006317457,6.6815096827508,321.475754710669,912.400350415861,2298.31852384222,21379.5494285128,5742.15670342625,220.7828747524374,1.786751954484335,8.5935236262232,32.8407745425722,510,FALSE,TRUE,0.35027658126993366,1.9876525483302339,1.7701952976795126,2.0806453925478583,-0.2522762882072676,-0.523366372696183,-0.16883076388642246,-0.23651340933535706,-0.16217435834138008
511_a,10m,563411.5038963986,3847941.513206427,4,1.273375803348831,0.6992470743961263,0.9185464783396792,411.184209,165.35169577818382,263.26475958237256,2.80279810936747,6.89777216685214,6.21653171192,3.98240233144057,126.873903801016,589.5879827885,1747.84328027111,12461.3302583254,4067.10466617011,220.8817745179256,2.2840634537901257,10.54171767651864,36.91559889869998,511,FALSE,TRUE,-0.3706467298823938,-0.5853025260560698,-0.4531168140805877,0.10878517180820153,-0.4251537065018426,-0.3150391178492985,0.23926008413552355,-0.23087451854248542,0.37289346810575524
511_b,10m,563404.7130035127,3847934.172693296,5,1.504830271672059,0.7589691878138507,0.9350036183726816,501.833238,158.6422584415429,241.92501662813672,2.87805174742899,8.70842760553413,7.60048183516769,4.87419129143399,199.183277749467,801.39800726931,1228.69187253819,10328.6262629845,3178.24321883675,223.8845612496689,2.8339761400149643,12.954176624616156,41.83867037044444,511,FALSE,TRUE,0.3423403712458696,0.616256848851602,0.37301256825514206,1.402601033627128,-0.1280272845645673,-0.3441023400042585,0.7005649725161761,-0.05966696945476853,1.0354707742810456
511_c,10m,563397.3724746801,3847940.9636192066,6,1.6115313677173149,0.7746332241085706,0.8994127813436991,649.923374,162.37034474006137,280.2886115711696,2.64740856880832,8.65217520425578,7.9216704214483,4.80284723874391,195.84847513736,678.097151804977,2010.14956628597,16241.9775808903,4659.39406462178,224.6597866198726,3.0660784301781563,13.284791764208808,41.06653870353206,511,FALSE,TRUE,-1.8428777199422923,0.5789274935954357,0.33491268892116316,0.6494327028711386,0.3573777188788174,-0.2918538342521802,0.9132276942939709,-0.015466549151813353,1.1262735996492526
511_d,10m,563404.1633675651,3847948.304132339,6,1.5307151120396063,0.7608029082121199,0.8543083702518873,649.923374,186.35190089272123,232.74531219314127,2.81882187142263,7.18666297044092,6.15692076933014,4.41387357082767,142.25627886392,592.373054649496,1891.5776910138,15818.3961259281,4578.22655397816,222.07312819260915,2.541633732585214,11.42113545196173,39.55942133049266,511,FALSE,TRUE,-0.2188303399885547,-0.3935932444550469,-0.2773742883793867,0.12579744570267284,0.3573777188788174,-0.3566044488573638,0.752155263613201,-0.16294803525847346,0.6144239037284034
512_a,10m,563396.8228355591,3847955.0950108375,4,1.3635776123436931,0.7396233281652682,0.9836133295977296,493.4381719999999,184.5998396280796,197.79496210076533,2.84571511687302,7.13077925926618,6.51101961616884,3.99419124085238,133.599224544192,553.847797384473,814.351006184887,6224.07602468364,2174.83993848953,224.9554629871108,2.6438897379685904,11.784878669354006,37.329407811494235,512,FALSE,TRUE,0.03596846585694117,-0.430677935242776,-0.3762805096267489,-0.10952941879451489,-0.15554435727923813,-0.40420435628393014,0.4190385767762376,0.0013917996689245618,0.7143252932668112
512_b,10m,563390.0318988239,3847947.754538273,6,1.4854726642930585,0.7411629952980104,0.8290580793933494,657.1539069999999,154.57209022986942,312.69160650416353,2.85636955131675,8.29764605140391,7.73357673232785,3.92513022507096,168.510744466899,530.572353621985,773.62020048324,5386.98856347409,1993.58369587178,226.0938382427823,2.1597827380603913,10.129461504234078,33.53290395747571,512,FALSE,TRUE,0.13691341049850206,0.34366029797851433,0.02258108763598471,-0.2517046458858542,0.3810777234203925,-0.24772324457060604,0.6619839117314008,0.06629765375616226,0.25966808688140264
512_c,10m,563382.6913294224,3847954.545420336,3,0.7631912664952546,0.5075738177866506,0.6946866281829971,348.30521600000003,120.05427336829965,147.06702800735255,2.77629475868235,8.46551712420233,7.72361148336696,4.266517987349,179.731749633638,555.397369067819,859.2067890084,5442.74813772231,2089.82417672319,228.20900144224177,1.5403943309600598,7.270317899716885,26.33743119844529,512,FALSE,TRUE,-0.6217514958702055,0.45506032306753713,0.15078026239571438,-0.10006404798473922,-0.6312564128541519,-0.47329221836271773,-0.777573259077816,0.18689626419751992,-0.5255903188391391
512_d,10m,563389.482266158,3847961.8858929,4,0.658121821539553,0.43092443143941106,0.4747345441179623,331.952277,83.43818892215371,183.6538566171045,2.78892141770948,6.94859929415004,6.40454784298563,3.94348613606271,127.663504775315,389.791404388404,638.276676951882,3701.82972460608,1645.50504504173,227.0507226045344,1.516066485258732,7.216175038520371,27.582268449131043,512,FALSE,TRUE,-0.5021208009484674,-0.5515734078595824,-0.444095679896044,-1.1116480107327549,-0.6848575413695885,-0.4234635428200444,-0.9869839865035646,0.12085558309696112,-0.5404605536874875
513_a,10m,563382.1416675546,3847968.676853352,3,0.9643325675784976,0.5703423661641085,0.8777733305237241,348.30521600000003,133.99268635074898,142.9752850550246,2.80743892707079,8.00050947231143,7.42078325629323,4.05460358199637,160.891356799079,478.348283987853,844.929134116945,6078.78376622045,2190.61297367947,228.6361484104222,1.354519553862979,6.491185651375224,22.878654018061862,513,FALSE,TRUE,-0.3266775179427689,0.1464790813819144,-0.06446986695089925,-0.5707090453565593,-0.6312564128541519,-0.4788648831637664,-0.37668462591750823,0.2112505697328867,-0.7395775233333846
513_b,10m,563375.3508404449,3847961.336279372,4,1.3126973786011904,0.7144266627486617,0.9469109991479396,477.195086,169.79054885986835,246.59836435130623,2.81966110417339,7.27870441508679,6.74496580313063,3.85878018598704,135.735558210123,431.68929404548,637.394333191476,3645.7648804663,1583.90451615663,229.64782743496133,1.219068489161161,6.111166924888211,25.32647642209721,513,FALSE,TRUE,-0.21087906824210262,-0.33251411347759596,-0.351873051568036,-0.8557198300532076,-0.2087854132247951,-0.33773757059831344,0.31763072443532336,0.2689326836252169,-0.8439489507893809
513_c,10m,563368.0102913266,3847968.127183358,5,1.2526705891037244,0.6220078721484503,0.778327998505513,612.0167769999999,155.22120044080307,313.78868193815777,2.78027009155618,8.37901784158035,7.62510824683736,4.45719730562723,180.144341707334,608.589071400406,1150.5135775804,8546.90860310729,2826.22725621819,231.19032691818677,2.2642182402754463,10.795548388399713,38.55490255735989,513,FALSE,TRUE,-0.584087389060976,0.39765899659932474,0.15549409708113276,0.2248510185412411,0.2331287152361169,-0.24622910534281395,0.19799314893469722,0.3568801736018956,0.4426075950281417
513_d,10m,563374.8011184369,3847975.467757341,4,0.6845130487690595,0.3468754757180106,0.4937717904414536,394.414639,83.9748151296185,161.5599673963041,2.76983725161835,7.37935065684184,6.69480507066492,4.15240691560398,143.390462738902,610.445172046775,967.80946172765,7215.50985895724,2444.84039630437,229.6680634135546,1.060669508267239,5.903939929100456,26.406117121782277,513,FALSE,TRUE,-0.6829328468410734,-0.26572479909648256,-0.26441631940620774,0.2361887843683827,-0.48012045448020946,-0.4535538589062435,-0.9343844310940994,0.27008646263380226,-0.9008634548658659
514_a,10m,563367.4606067126,3847982.2586577614,4,0.8517590006228405,0.4494548741023683,0.6144142431155557,399.57027199999993,78.7842926312456,164.82323681380802,2.70048681989665,8.08901561612942,7.43328503254074,4.2144814518002,166.383361155085,618.510649203446,873.349407379365,5571.03670666266,2122.10151882069,231.21578832838193,2.6488694765208316,12.37037959739757,42.456700112858954,514,FALSE,TRUE,-1.3399902934834051,0.20521217027863042,-0.0017241132724502021,0.28545577399277827,-0.46322148928432505,-0.44910951652424785,-0.6010515915470922,0.35833188696859886,0.8751320203500508
514_b,10m,563360.6697357509,3847974.918124349,5,1.5132716832217288,0.7624178928626135,0.9402485622654864,492.2942019999999,159.41467872992533,361.3633831996837,2.78939558370674,8.91221625841091,7.96479297954406,4.77205840868582,204.395164484533,836.530884147041,1455.16761896913,13642.369444634,3678.15921431994,234.204545042927,2.9544029114342427,13.80573009275117,46.13909180509763,514,FALSE,TRUE,-0.49762833721450633,0.751491947221362,0.43255799831671843,1.617205953706621,-0.15929402472359183,-0.18143572359099072,0.7173892941242493,0.5287394975083084,1.2693483303845687
514_c,10m,563353.3291460687,3847981.708984482,3,0.4577784398455177,0.22310262863571972,0.4166878930514242,345.348037,49.574063541332585,194.47568710127777,2.7498404573801,6.7323088661361,5.70180085509799,4.413301422601,129.598049783635,594.680649211451,1092.90246828886,6848.82054024952,2602.85738323593,236.33335328954368,1.7821443705129782,8.776290938693517,35.87549697526545,514,FALSE,TRUE,-0.8723915457565045,-0.6951047423867732,-0.42199364269733447,0.13989310738923785,-0.6409493574448554,-0.4087249743115415,-1.3862823107040074,0.650116096961099,-0.11197766021767597
514_d,10m,563360.1200170297,3847989.0495178974,2,0.6930457208073287,0.4998985436787903,0.9998536245180504,247.468474,123.70912975901258,133.69277411008625,2.83265807897034,8.27603123647187,7.20506188060469,5.08493507398502,188.692491806434,759.280029090548,1954.41430315971,13317.9423919656,4482.92094003051,233.95371076976937,4.074025317728019,17.075594750838764,50.41523357548498,514,FALSE,TRUE,-0.08773983374636989,0.32931660620610625,0.25315609546210277,1.1453284688889906,-0.9617757872014732,-0.4915070072196722,-0.9173782209711406,0.5144378753915803,2.167410499866049
515_a,10m,563352.7794842025,3847995.8404174983,5,1.0899540162239751,0.5869300070424727,0.6772265073435098,460.5077050000001,123.86684568359894,261.4673202310316,2.92854551404887,8.85810804917254,7.54747648599615,6.06221783023575,230.424556921118,811.229456669546,2269.4349169788,18690.9812845717,5297.39838204541,236.04502644113597,2.6817428661168874,12.1731708670644,42.422724679915795,515,FALSE,TRUE,0.8207412195599935,0.7155854877808212,0.729941929638543,1.4626552506542732,-0.2634827647875354,-0.3174871032486597,-0.12631232260690398,0.6336767899233292,0.8209690140110434
515_b,10m,563345.9885913167,3847988.499904366,5,1.3492731975739167,0.6850820859034585,0.8383505739176278,460.5077050000001,137.25854942864802,215.39783165751516,2.77610834055079,7.3035785525024,6.25803049637792,4.43705893198519,146.055298344892,689.355548967588,1275.99430365925,9638.78756908341,3107.09198301869,237.71522400574096,1.4388663865614335,6.874560546730443,26.686345763438663,515,FALSE,TRUE,-0.6235177058055967,-0.3160075201379908,-0.23397076479841603,0.7182032573496072,-0.2634827647875354,-0.38023049166945255,0.3905288810830565,0.7289051418090732,-0.6342843304191534
515_c,10m,563338.6480624834,3847995.2908302783,5,1.1761847031718808,0.6280822587212678,0.7308046455753171,422.60130600000014,79.20654975081683,175.90311005910257,2.79803976978724,7.64810501419256,6.68491666852766,4.51053921947069,157.672420066128,675.815436619102,1355.70400967421,10455.1921648661,3273.70060601608,238.989506563127,1.3251980217600416,6.01651589164231,23.66850479082845,515,FALSE,TRUE,-0.4157293973903561,-0.08737815692302357,-0.1012459869718853,0.6354951222166138,-0.3877311194323127,-0.4340195120069782,0.04555144699610688,0.8015599165185091,-0.8699446787930567
515_d,10m,563345.438955369,3848002.6313434094,4,1.220345930859125,0.6770614137236151,0.8802935113097426,410.8246070000001,141.3336517230205,153.38533014027746,2.6958773239948,6.06593367161723,5.24315481967262,3.72614709297456,101.356504436871,484.920622894046,991.726616383836,6969.9286052511,2442.35160166069,237.71027496879103,1.9250467794149764,9.166777218574031,34.24818743450376,515,FALSE,TRUE,-1.3836627484687132,-1.1373144224145257,-0.7446512614752443,-0.5305627097573555,-0.4263323981741103,-0.4646871372741048,0.13356785193570536,0.7286229664292547,-0.004731338938022241
516_a,10m,563338.0983759608,3848009.422221546,4,1.007340298862937,0.5864453011503145,0.7266424268285827,287.426629,100.22699616162556,163.5452424483243,2.84636165336042,6.949613404823,6.00316917581182,4.07424154407741,129.789484201208,558.287116572536,1034.12534065826,8674.36339126536,2692.20122277773,238.45257581926708,1.3231786951895284,6.578897345007579,27.235458616033643,516,FALSE,TRUE,0.042094045799642654,-0.5509004392978906,-0.41980651828300686,-0.08241237560795223,-0.8308022538571166,-0.45085005455399335,-0.2909672197105685,0.7709461550700782,-0.7154876718841696
516_b,10m,563331.307541812,3848002.081654076,3,1.082433609047282,0.6556787519514142,0.9852735311740942,286.40815499999997,125.1110438369004,173.30174153313385,2.72577593009163,6.69290122940612,6.03404437567803,3.49092975624693,113.960107501462,506.630450403261,733.050894592388,5110.76833200804,1876.1643142835,240.02431330456548,1.6538217824511918,7.636326451533,27.257390021634855,516,FALSE,TRUE,-1.1003897926638717,-0.7212558335023371,-0.6006560054469169,-0.3979508597864866,-0.8341405746179066,-0.4375623921409745,-0.1413010183030992,0.860560685407038,-0.42506675946803163
516_c,10m,563323.967064626,3848008.872531773,7,1.1388271673295312,0.5618496666086168,0.5852413935362848,611.4895,118.4929969786822,343.2823503192557,2.70205489051979,7.57689067889349,6.79996996338007,4.38718834048346,153.308378049436,533.898780848828,1086.45806845689,7349.7038141124,2615.70016785789,241.231227899283,1.6980212465948432,8.401713594380091,30.90020439078585,516,FALSE,TRUE,-1.3251336811420455,-0.13463632121998242,-0.15110485227345918,-0.23138556835482035,0.23140042393384827,-0.206060812867931,-0.02890472586059956,0.9293743935320298,-0.2148546223086603
516_d,10m,563330.7578987756,3848016.213099242,5,1.0923941046629082,0.5360576288987196,0.6787426195340338,475.70334,129.16631441841906,270.9597390718055,2.77008543107599,7.51986715589909,7.02204197640816,3.92746304440039,143.94285600847,548.438731915544,1141.94290256408,9535.723973686,2885.24599248838,239.4414035620048,1.7076689473522826,7.986737367706657,28.63980444799145,516,FALSE,TRUE,-0.6805814820882147,-0.17247739643529797,-0.2581052661405557,-0.14257003959833017,-0.21367500946547008,-0.3045590994695618,-0.12144905626724102,0.8273253752505869,-0.3288270613476339
517_a,10m,563323.4173781031,3848023.0039230385,5,1.4363356787651165,0.733935520585719,0.8924455349711593,475.703339,152.31326039069643,254.7570958982207,2.74565855096479,7.40899805844253,6.80385563431119,4.04166268562345,142.452033270835,475.406456144342,1306.69051829756,8470.78993219063,3042.11111430533,240.87943695771307,2.055916981339816,9.064436558779663,30.510634494938724,517,FALSE,TRUE,-0.912012823996953,-0.2460506454315021,-0.27513780839838903,-0.5886788441704014,-0.21367501274323736,-0.3266259546824531,0.5640504745912969,0.9093166037926694,-0.03283900838965324
517_b,10m,563316.6264852163,3848015.663409908,5,1.0501685447211253,0.5294794122269391,0.6525064040108632,509.063771,121.3679030171882,337.3701771812569,2.75985189453636,7.13974541944811,6.50896546050161,4.09939530393432,135.557400057053,466.489942834639,1046.02951397946,6726.62100758464,2531.77525748829,242.6538395733979,1.8331341242185877,8.91513806236294,33.63647472646327,517,FALSE,TRUE,-0.7775386490721701,-0.4247279496224506,-0.35390849561791426,-0.6431442849845989,-0.10432728002299203,-0.21411277496029255,-0.2056075404687745,1.0104863338020549,-0.07384355922349185
517_c,10m,563309.2859563833,3848022.4543358185,5,1.507133756463144,0.7598103737652926,0.9364348539446096,350.825131,145.35216422221714,275.96858818978353,2.71686539701937,6.58699890767518,5.79050485753744,3.7598471892462,115.046566438084,418.889356095524,795.250282544063,4818.0831129995,1956.99146567605,244.15468269194525,2.2528429642422,9.742479457332236,34.746183886171714,517,FALSE,TRUE,-1.1848122246997077,-0.7915331070143674,-0.5882432904525301,-0.9339066995866251,-0.6229967178988308,-0.29773740086856826,0.7051559782640282,1.0960587353233842,0.1533841965890411
517_d,10m,563316.0768492696,3848029.7948489473,4,1.2128785251458392,0.6748516612531572,0.8749069167143111,346.813469,106.37175499100022,178.5169841456158,2.65845658754572,6.69624538923387,6.07020437087117,3.8913255054613902,119.960572321832,503.030354985068,1243.39468087792,6984.39022555078,2869.42370092389,242.15559389373104,1.9802497903814031,9.06550054485211,33.03641773591386,517,FALSE,TRUE,-1.7382037791774636,-0.7190366334787545,-0.532101127633793,-0.41994160629405686,-0.6361460123725944,-0.43045960018309437,0.11868479185042886,0.9820782484866573,-0.032546786618896914
518_a,10m,563308.7362320814,3848036.5857126224,5,1.39148475171873,0.7399930490454676,0.864578087149855,437.462499,124.68609231463653,203.0438877561919,2.67810784367211,6.6341330221111,6.04579148985735,3.72450698029795,115.76376145575,428.188256614214,880.882806124655,5551.67916697856,2155.62385853919,243.5900266379824,1.9315239074329489,9.104161213621044,34.20055227443757,518,FALSE,TRUE,-1.5520188650656699,-0.7602546893383484,-0.5800493891005275,-0.877105492854092,-0.3390195871575518,-0.3970556904014177,0.47465945075498717,1.0638641814929166,-0.021928706759732474
518_b,10m,563301.9453199932,3848029.245204756,5,1.288853871610184,0.7044350681266414,0.8008099359738161,391.9506,117.08751762487395,210.808463263769,2.9407334473234,7.27928206537651,6.59188863451751,4.06609718871926,139.037843501758,510.531111948863,1142.00285829664,6848.44019853684,2688.86678564371,245.5620420113044,2.172892595982179,9.847617737605573,35.227948650239796,518,FALSE,TRUE,0.9362152277009409,-0.3321307820572701,-0.3141446802752677,-0.37412414152016493,-0.4881970009105513,-0.38648088716223994,0.2701089530442905,1.176301043978236,0.18226022723584093
518_c,10m,563294.6047953358,3848036.036201728,4,1.3744339585311016,0.7439843126894786,0.9914445280011038,463.92664,175.42231582683172,256.6385279764033,2.77573646444757,7.63261825553443,6.98324440277159,4.2989209879743,153.470180160731,566.359028125284,1160.48152602142,7930.72989595189,2752.93280739378,247.44295025133448,2.3625975123957694,10.816661198457178,36.84646273102472,518,FALSE,TRUE,-0.6270410286859738,-0.09765524203544795,-0.149256274821246,-0.03310608225500938,-0.2522762914850349,-0.3240635771235971,0.44067603144490436,1.2835433221028243,0.44840618854398057
518_d,10m,563301.3957074232,3848043.3767345953,6,1.264606171152861,0.6192007757762996,0.705790142522697,555.594144,119.60077036969356,262.1760469726944,2.67549613614044,6.37323286117525,5.80953396448601,3.59521440547172,107.083808372022,427.579675314088,842.489016988344,4898.02667719843,2063.31205795015,244.9874337857019,2.152998788695338,10.056944879341897,36.84397232885592,518,FALSE,TRUE,-1.5767633668594305,-0.9333892502217729,-0.6792172270751077,-0.8808229379619877,0.04818845449079762,-0.3165218675012432,0.221781595901493,1.1435390549394964,0.23975153244142922
519_a,10m,563294.0550880897,3848050.1676343074,3,0.8655129672947914,0.5395459653772756,0.7878238539859101,366.047077,129.16961408930436,131.43972340293925,2.97924720860704,8.10864779485302,6.78965647107912,5.43493910394065,190.567127044114,598.738888525556,1760.83909334322,11319.8091282107,3974.9216552646,246.01258251495187,3.1560708298532685,13.385826648867496,42.06687654801764,519,FALSE,TRUE,1.3011120714750593,0.21824017543701474,0.27457366785200377,0.16468237035503241,-0.573102721241653,-0.4945755030946521,-0.5736389772806222,1.2019891604797515,1.154022640419325
519_b,10m,563287.2642085124,3848042.827058864,2,0.6705123276332842,0.47753644840270126,0.967344809931455,247.468473,118.17521568805974,78.12778905891447,2.73954799125751,8.48540914229822,7.82823256330246,4.50089681338137,184.51490628049,683.902798432979,1412.66675423538,10384.247240598599,3350.00490079935,249.07684546756585,1.9949383408972283,9.595191421355512,37.31490440006765,519,FALSE,TRUE,-0.9699070383391644,0.4682607588425224,0.20542748211989423,0.6848957916169932,-0.9617757904792404,-0.5671825909435467,-0.9622888442064356,1.3767018513050344,0.11293181492830166
519_c,10m,563279.9236341998,3848049.617935617,3,0.10638760076790868,0.04048979539159858,0.09683816744566592,366.047077,9.98560313772684,120.96368707039616,3.14025080976756,11.9487090995488,10.9888981674253,6.15280475723585,361.246782056257,1043.2003421426,2522.08952295483,25211.5279033421,6008.09466464343,249.97118837643,1.7737488952845832,9.318920905164902,38.044364296906906,519,FALSE,TRUE,2.826533218141832,2.76652272677437,2.224576416776062,2.879621288219744,-0.573102721241653,-0.5088431244005449,-2.0866287458927575,1.4276939034051574,0.037054638018167406
519_d,10m,563286.7145137774,3848056.95851106,4,0.9615719142461928,0.5230301432790725,0.693627516070545,411.184208,112.45837858811616,222.2890202891356,2.83200026726757,8.94460024475556,7.71533379689144,5.38157054138214,217.927180534406,772.594310545578,2316.47518461658,17014.3440232079,5324.45057522527,247.07563606156072,3.01375023522343,13.046421048378772,43.158396047416275,519,FALSE,TRUE,-0.09397224019378529,0.772982111257,0.5871603057438074,1.2266571433814482,-0.42515370977960987,-0.3708451796466213,-0.38218680043391495,1.2626004554278416,1.060805531523039
520_a,10m,563279.3739622942,3848063.749478464,3,0.8328641351816934,0.5335633167450422,0.7581056062930144,366.047077,131.6697745933208,194.8504919475922,2.94458992036876,8.03245401961223,7.44580147538986,4.18037147868106,163.986499887528,623.545609777715,1289.71585258619,8692.741373139,3011.8426670323,247.5769956129085,2.873221652532357,12.8071335642034,42.16744768720942,520,FALSE,TRUE,0.9727532025818729,0.1676776316231448,-0.029108080390225482,0.316211220391456,-0.573102721241653,-0.40821451659250746,-0.6387103753953409,1.291186081936234,0.995085674697533
520_b,10m,563272.5831484918,3848056.408842172,2,0.04512979509329187,0.01527623145473144,0.06510853157742727,247.468473,3.7803856712969295,83.3704047452507,2.87660202962968,10.2202832233442,9.41988013583136,5.13704201835827,261.680463499471,804.751342227295,1593.15047430703,14873.362957907,3980.03314509835,250.59172159988927,1.93213566754141,9.896930537186234,38.40800773984835,520,FALSE,TRUE,0.3286050872408764,1.6195312721780224,1.0870384080885704,1.4230844737724548,-0.9617757904792404,-0.5600425187931076,-2.208719822439656,1.4630743622279132,0.1958038947589229
520_c,10m,563265.2425538965,3848063.1996969976,2,0.6627237993890107,0.4698864209335438,0.956108338857618,247.468474,116.28207554174575,116.61826530879438,2.70872473089064,7.75618393349674,6.92202900921997,4.18689629152993,155.37301882295,575.898707909228,1046.57731589544,8168.92882128145,2644.07121110791,251.0191347575768,2.8186306628457163,11.180551784328465,37.04071033323729,520,FALSE,TRUE,-1.2619405881102752,-0.015656483132698566,-0.12751648034004634,0.02516589543534965,-0.9617757872014732,-0.5147612818162771,-0.9778119238790934,1.4874438448827942,0.5483480525575769
520_d,10m,563272.0333676994,3848070.540333289,2,0.6866185832910858,0.4934856226742379,0.9905812250962552,247.468474,122.12213398413344,98.30697389590694,2.79416793182924,8.50744218613373,7.96163587039074,4.37119432878252,182.963299695884,619.275798342889,1508.97329435352,10601.7438957922,3485.86122602608,248.64914471385737,3.0410052318999323,12.80846548155442,39.72315714228402,520,FALSE,TRUE,-0.4524129464229764,0.48288198926148024,0.18770048879420964,0.2901295947701237,-0.9617757872014732,-0.5396999669456274,-0.9301879540301589,1.3523159710121355,0.9954514832892946
521_a,10m,563264.6929014544,3848077.3312828746,4,1.130747014231106,0.6268164065503465,0.8156615549656094,457.688765,145.63304343222282,229.68770019807243,2.6927569262824,6.76610234117846,6.0251818853683,3.77611037703132,120.075005965431,431.866296652402,835.198233462802,4483.93151459044,1975.56442642377,250.91303697777352,1.7072827000388178,8.554264479166385,33.752160370482976,521,FALSE,TRUE,-1.4132268117703812,-0.6726792350923471,-0.5307937315087448,-0.8546386310826661,-0.2727225941061252,-0.3607687003606237,-0.04500903419463538,1.4813945505217445,-0.17295680913506434
