scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1803_c,fixed_4000,4000,0.7554296506137866,50,6.6695517963931605,6.665871598169117,0.02596863187475828,6.605858383066154,6.7330221838463835,all_sampled_pixels,4000,4000,0.0038936097458305823,0.003672519139355741,6.662171592872828,6.676931999913493,6.6695517963931605,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (75.5%)","4,000
75.5%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_1,52,0.010013479684190255,50,6.938888384350486,6.898278376331284,0.4533043575535077,6.016239794894054,8.156412067791779,all_sampled_pixels,52,52,0.06532809470978963,0.06410691703349933,6.810060711351267,7.067716057349705,7.095293498577783,-0.1564051142272973,percent,0.01,1% of pixels,1%,1% of pixels = 52 pixels (1.0%),"1%
52 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_2,104,0.02002695936838051,50,7.102820514822216,7.099571241349874,0.3530091232888616,6.415797869687171,7.954900007709217,all_sampled_pixels,104,104,0.04969985128473958,0.0499230289796544,7.002496432022218,7.203144597622215,7.095293498577783,0.007527016244432971,percent,0.02,2% of pixels,2%,2% of pixels = 104 pixels (2.0%),"2%
104 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_3,156,0.03004043905257077,50,7.052401590742605,7.056652530064891,0.33140482904524593,6.349903028243676,7.68223020533167,all_sampled_pixels,156,156,0.046991769368362024,0.04686772038717238,6.958217380431846,7.146585801053363,7.095293498577783,-0.0428919078351786,percent,0.03,3% of pixels,3%,3% of pixels = 156 pixels (3.0%),"3%
156 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,fixed_1250,1250,0.24070864625457347,50,7.06663925940902,7.070206212178769,0.09871004083203436,6.81071630050415,7.28977992050317,all_sampled_pixels,1250,1250,0.013968456179591292,0.013959707848706497,7.0385861761987005,7.094692342619339,7.095293498577783,-0.028654239168763418,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (24.1%)","1,250
24.1%",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,fixed_2000,2000,0.38513383400731754,50,7.086717077361868,7.074319810305887,0.0727683968707868,6.936960791101167,7.2835856269413615,all_sampled_pixels,2000,2000,0.010268280231369964,0.010291005376681457,7.066036527791725,7.107397626932011,7.095293498577783,-0.008576421215915175,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (38.5%)","2,000
38.5%",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,fixed_3000,3000,0.5777007510109763,50,7.090852457178105,7.094767577299457,0.04638984677963823,6.998067911325065,7.19764345814438,all_sampled_pixels,3000,3000,0.006542210130557371,0.006560515047217423,7.077668608596404,7.104036305759807,7.095293498577783,-0.004441041399678269,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (57.8%)","3,000
57.8%",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,fixed_4000,4000,0.7702676680146351,50,7.095293498577783,7.095266589257317,0.02856314750600449,7.036941271773873,7.166204546281134,all_sampled_pixels,4000,4000,0.004025647073194341,0.004039439058705479,7.087175941873516,7.10341105528205,7.095293498577783,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (77.0%)","4,000
77.0%",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,pct_1,55,0.01006036217303823,50,6.1914828034637734,6.216705465465108,0.4343721684226406,4.9384743253421615,7.03806070780518,all_sampled_pixels,55,55,0.07015640391985498,0.06142950117007086,6.068035599083197,6.3149300078443495,6.271897882020352,-0.08041507855657848,percent,0.01,1% of pixels,1%,1% of pixels = 55 pixels (1.0%),"1%
55 px",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,pct_2,109,0.019937808670203037,50,6.196818869146991,6.192297287748732,0.3308759302462879,5.5936020158910615,6.9897266198803365,all_sampled_pixels,109,109,0.0533944814642991,0.046792922801711455,6.102784970211772,6.29085276808221,6.271897882020352,-0.07507901287336072,percent,0.02,2% of pixels,2%,2% of pixels = 109 pixels (2.0%),"2%
109 px",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,pct_3,164,0.029998170843241266,50,6.261162684825044,6.201251067005684,0.2328438093589164,5.757128226602624,6.718400457873174,all_sampled_pixels,164,164,0.0371885895767014,0.0329290873109995,6.194989206383593,6.327336163266495,6.271897882020352,-0.010735197195307578,percent,0.03,3% of pixels,3%,3% of pixels = 164 pixels (3.0%),"3%
164 px",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,fixed_1250,1250,0.22864459484177793,50,6.243625350270269,6.256436243638229,0.09912129496410015,6.06643072992726,6.4065403792479065,all_sampled_pixels,1250,1250,0.015875599415940203,0.014017867965821438,6.215455389928808,6.271795310611731,6.271897882020352,-0.028272531750082486,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (22.9%)","1,250
22.9%",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,fixed_2000,2000,0.3658313517468447,50,6.251608403836277,6.253839448501323,0.05680752884689737,6.1085122777894165,6.380814244469488,all_sampled_pixels,2000,2000,0.009086866159441086,0.008033797774018308,6.235463882769507,6.267752924903048,6.271897882020352,-0.02028947818407456,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (36.6%)","2,000
36.6%",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,fixed_3000,3000,0.5487470276202671,50,6.268737131393652,6.272709370085423,0.04178260522517103,6.17607280973016,6.362187158248058,all_sampled_pixels,3000,3000,0.006665234855027652,0.005908952698071781,6.256862646374239,6.280611616413065,6.271897882020352,-0.0031607506266997376,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (54.9%)","3,000
54.9%",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1912_c,fixed_4000,4000,0.7316627034936894,50,6.271897882020352,6.264708073799147,0.03013787312494426,6.213773457981845,6.348374895837224,all_sampled_pixels,4000,4000,0.004805223824090072,0.004262138891437578,6.263332793246914,6.28046297079379,6.271897882020352,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (73.2%)","4,000
73.2%",5467,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,pct_1,55,0.010088041085840058,50,8.276484606538316,8.292865057621956,0.611272824142319,6.870700119494295,9.462384007574215,all_sampled_pixels,55,55,0.07385657718246963,0.08644703182121713,8.102762792067075,8.450206421009558,8.220079162548453,0.05640544398986336,percent,0.01,1% of pixels,1%,1% of pixels = 55 pixels (1.0%),"1%
55 px",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,pct_2,109,0.01999266324284666,50,8.196310165299625,8.245051338400351,0.4320804200229908,7.462605873434977,9.474909131300507,all_sampled_pixels,109,109,0.052716455491432175,0.0611053990032377,8.073514268607816,8.319106061991434,8.220079162548453,-0.023768997248827972,percent,0.02,2% of pixels,2%,2% of pixels = 109 pixels (2.0%),"2%
109 px",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,pct_3,164,0.03008070432868672,50,8.1824949300777,8.15092439304042,0.32581459683303926,7.275594827704166,8.919702546659499,all_sampled_pixels,164,164,0.039818490523640976,0.04607714216604062,8.089899446183141,8.27509041397226,8.220079162548453,-0.03758423247075271,percent,0.03,3% of pixels,3%,3% of pixels = 164 pixels (3.0%),"3%
164 px",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,fixed_1250,1250,0.2292736610418195,50,8.202331101139176,8.192852740401381,0.10884112833866456,8.026460332122756,8.465113261648405,all_sampled_pixels,1250,1250,0.01326953606195539,0.015392459984053003,8.17139879471672,8.233263407561632,8.220079162548453,-0.017748061409276872,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (22.9%)","1,250
22.9%",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,fixed_2000,2000,0.36683785766691124,50,8.225251461679255,8.231917714767079,0.08073224682196699,8.027396307801375,8.349746797091598,all_sampled_pixels,2000,2000,0.009815170660507055,0.011417263837647792,8.202307610995346,8.248195312363164,8.220079162548453,0.005172299130801861,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (36.7%)","2,000
36.7%",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,fixed_3000,3000,0.5502567865003668,50,8.218644592139569,8.210556786553266,0.05819716055929297,8.112485824530523,8.381058358740695,all_sampled_pixels,3000,3000,0.007081114155362501,0.008230321375455669,8.202105142109838,8.2351840421693,8.220079162548453,-0.0014345704088842837,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (55.0%)","3,000
55.0%",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1917_c,fixed_4000,4000,0.7336757153338225,50,8.220079162548453,8.208503294606986,0.04266819151157901,8.127381099373459,8.330973228000026,all_sampled_pixels,4000,4000,0.005190727566953344,0.006034193511760761,8.207952996691173,8.232205328405733,8.220079162548453,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (73.4%)","4,000
73.4%",5452,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,pct_1,71,0.00993423814187771,50,6.578867764004951,6.554151126234368,0.49094971948535054,5.713402103940507,7.686679874512879,all_sampled_pixels,71,71,0.07462526031781494,0.06943077517394493,6.439341397520703,6.718394130489198,6.711258914347863,-0.1323911503429125,percent,0.01,1% of pixels,1%,1% of pixels = 71 pixels (1.0%),"1%
71 px",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,pct_2,143,0.02000839513082412,50,6.662095014744286,6.677707829466941,0.2706370656879115,6.178219542318827,7.17906885878671,all_sampled_pixels,143,143,0.04062341727173633,0.03827386087767026,6.5851808116951895,6.739009217793382,6.711258914347863,-0.04916389960357748,percent,0.02,2% of pixels,2%,2% of pixels = 143 pixels (2.0%),"2%
143 px",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,pct_3,214,0.029942633272701833,50,6.720892737035508,6.741898804642606,0.29654074562423055,6.176750513261712,7.34121253012242,all_sampled_pixels,214,214,0.04412222560704496,0.04193719442580169,6.636616789602742,6.805168684468274,6.711258914347863,0.009633822687645122,percent,0.03,3% of pixels,3%,3% of pixels = 214 pixels (3.0%),"3%
214 px",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,fixed_1250,1250,0.17489855883587518,50,6.707086602545321,6.712347487834418,0.09632086320036515,6.477778013555413,6.906172410649573,all_sampled_pixels,1250,1250,0.01436105852037331,0.013621827107743996,6.679712516105142,6.734460688985499,6.711258914347863,-0.0041723118025425165,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.5%)","1,250
17.5%",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,fixed_2000,2000,0.2798376941374003,50,6.70191678794274,6.696550280442924,0.06992308698850878,6.569265218538392,6.854911382294884,all_sampled_pixels,2000,2000,0.01043329680164125,0.009888617794214282,6.682044866494052,6.721788709391428,6.711258914347863,-0.009342126405122997,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,fixed_3000,3000,0.41975654120610045,50,6.713488129112017,6.716071058633724,0.053203137900420625,6.570307153763616,6.842625306694015,all_sampled_pixels,3000,3000,0.007924812985028354,0.007524059917958088,6.698367964618212,6.728608293605822,6.711258914347863,0.0022292147641538307,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,204_d,fixed_4000,4000,0.5596753882748006,50,6.711258914347863,6.7150510840411775,0.04074836734940571,6.632455085989432,6.803844623376226,all_sampled_pixels,4000,4000,0.0060716428719938985,0.0057626893750090565,6.699678356480577,6.722839472215149,6.711258914347863,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.0%)","4,000
56.0%",7147,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,pct_1,78,0.009936305732484076,50,5.6593418605195724,5.656439272802967,0.33034391326832174,4.80740939251428,6.365534645978644,all_sampled_pixels,78,78,0.058371436363095684,0.0467176842391462,5.565459159136561,5.7532245619025835,5.757658621510692,-0.09831676099111952,percent,0.01,1% of pixels,1%,1% of pixels = 78 pixels (1.0%),"1%
78 px",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,pct_2,157,0.02,50,5.75834866774126,5.735248844796702,0.2566223816555743,5.286475407009832,6.526348285870532,all_sampled_pixels,157,157,0.044565273216815415,0.03629188525457978,5.685417393824921,5.831279941657599,5.757658621510692,6.900462305683419e-4,percent,0.02,2% of pixels,2%,2% of pixels = 157 pixels (2.0%),"2%
157 px",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,pct_3,236,0.030063694267515925,50,5.732949990838997,5.723950089215795,0.19565151383177706,5.140217946745362,6.102649206129266,all_sampled_pixels,236,236,0.034127545878547626,0.02766930243597263,5.677346445835027,5.788553535842968,5.757658621510692,-0.02470863067169482,percent,0.03,3% of pixels,3%,3% of pixels = 236 pixels (3.0%),"3%
236 px",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,fixed_1250,1250,0.1592356687898089,50,5.748401513198523,5.739952856280192,0.08865096074711097,5.550804512944841,5.9149653599370895,all_sampled_pixels,1250,1250,0.015421845628487396,0.012537139100596922,5.7232071889175185,5.773595837479528,5.757658621510692,-0.00925710831216886,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.9%)","1,250
15.9%",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,fixed_2000,2000,0.25477707006369427,50,5.751291457103307,5.743620789652656,0.06709763405816234,5.617736562646071,5.922558092678711,all_sampled_pixels,2000,2000,0.011666533431424583,0.009489038408820007,5.732222520492774,5.77036039371384,5.757658621510692,-0.006367164407384607,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (25.5%)","2,000
25.5%",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,fixed_3000,3000,0.3821656050955414,50,5.75400153188113,5.752288995008001,0.0592703682480756,5.601733277112099,5.90982690784077,all_sampled_pixels,3000,3000,0.010300721666422393,0.008382095862327616,5.737157079600953,5.770845984161307,5.757658621510692,-0.003657089629562016,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (38.2%)","3,000
38.2%",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,217_d,fixed_4000,4000,0.5095541401273885,50,5.757658621510692,5.7603042477847035,0.03362263411004782,5.68359383330507,5.8349817216679005,all_sampled_pixels,4000,4000,0.005839636616251125,0.0047549585161137855,5.748103174623133,5.767214068398251,5.757658621510692,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (51.0%)","4,000
51.0%",7850,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,pct_1,71,0.009949551569506726,50,7.700949103362733,7.645381596453511,0.8405472042000902,5.752712492206652,9.233143448537145,all_sampled_pixels,71,71,0.10914852090543656,0.11887132559945549,7.46206823103334,7.939829975692126,7.727510319073131,-0.026561215710398045,percent,0.01,1% of pixels,1%,1% of pixels = 71 pixels (1.0%),"1%
71 px",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,pct_2,143,0.020039237668161434,50,7.76272298745995,7.664252034803509,0.6089830564356981,6.624518083424138,9.32161588269564,all_sampled_pixels,143,143,0.07844966997012012,0.08612320976667841,7.589651917770746,7.935794057149154,7.727510319073131,0.035212668386819246,percent,0.02,2% of pixels,2%,2% of pixels = 143 pixels (2.0%),"2%
143 px",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,pct_3,214,0.02998878923766816,50,7.629099456290587,7.622688789241936,0.4023159709592484,6.752820078258522,8.454430564340456,all_sampled_pixels,214,214,0.05273439850459914,0.056896070248986935,7.514762522428257,7.743436390152916,7.727510319073131,-0.0984108627825444,percent,0.03,3% of pixels,3%,3% of pixels = 214 pixels (3.0%),"3%
214 px",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,fixed_1250,1250,0.17516816143497757,50,7.723568297029405,7.695202892339074,0.15531553569015838,7.4184691804190495,8.15483843908666,all_sampled_pixels,1250,1250,0.02010929789406989,0.021964933702026446,7.679428110176627,7.767708483882183,7.727510319073131,-0.00394202204372629,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.5%)","1,250
17.5%",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,fixed_2000,2000,0.2802690582959641,50,7.7088174673194,7.68562763579105,0.12800555010871895,7.473433778177561,8.004022503114998,all_sampled_pixels,2000,2000,0.016605082511213037,0.018102718502277914,7.672438692492501,7.7451962421462985,7.727510319073131,-0.018692851753731254,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,fixed_3000,3000,0.4204035874439462,50,7.70974854239914,7.715205878187447,0.10609852822593666,7.473401129296398,7.9879421341898285,all_sampled_pixels,3000,3000,0.013761606833537613,0.015004597756494424,7.679595674304604,7.739901410493676,7.727510319073131,-0.017761776673991037,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,22_c,fixed_4000,4000,0.5605381165919282,50,7.727510319073131,7.702253631003419,0.08028091110326913,7.5341888701938355,7.9100558183185345,all_sampled_pixels,4000,4000,0.010388974946447997,0.011353435328191198,7.70469473658125,7.750325901565012,7.727510319073131,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.1%)","4,000
56.1%",7136,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,pct_1,90,0.010018924635422465,50,5.547014121427861,5.480233794376443,0.4213080325983487,4.567476756491485,6.349541433466289,all_sampled_pixels,90,90,0.07595221922562899,0.05958195336373107,5.427279703368319,5.666748539487404,5.5550026636677,-0.007988542239838914,percent,0.01,1% of pixels,1%,1% of pixels = 90 pixels (1.0%),"1%
90 px",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,pct_2,180,0.02003784927084493,50,5.5382970002673435,5.5313977834162635,0.23611505694311324,4.987171441470821,6.030550610187331,all_sampled_pixels,180,180,0.04263315183922342,0.03339171158094464,5.471193843548916,5.605400156985771,5.5550026636677,-0.01670566340035684,percent,0.02,2% of pixels,2%,2% of pixels = 180 pixels (2.0%),"2%
180 px",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,pct_3,269,0.029945452521429366,50,5.5702253220827025,5.558500754212593,0.21777207655307682,5.1677408249402,6.037198624729456,all_sampled_pixels,269,269,0.0390957392135893,0.03079762241675131,5.5083351827115425,5.632115461453862,5.5550026636677,0.015222658415002144,percent,0.03,3% of pixels,3%,3% of pixels = 269 pixels (3.0%),"3%
269 px",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,fixed_1250,1250,0.13915173104753423,50,5.559234849574696,5.549026944614285,0.08887458726447439,5.29515874065209,5.772979224026645,all_sampled_pixels,1250,1250,0.01598683805762832,0.012568764665973084,5.5339769713406515,5.58449272780874,5.5550026636677,0.004232185906995589,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.9%)","1,250
13.9%",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,fixed_2000,2000,0.22264276967605476,50,5.547573551750527,5.5474505052453145,0.08537142342454651,5.385471391080684,5.7161016272840754,all_sampled_pixels,2000,2000,0.015388966478435913,0.01207334248460898,5.523311261664077,5.571835841836977,5.5550026636677,-0.0074291119171734366,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.3%)","2,000
22.3%",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,fixed_3000,3000,0.3339641545140822,50,5.543233871214416,5.538035654023005,0.05329819747318163,5.415472167445753,5.685810356631969,all_sampled_pixels,3000,3000,0.009615000685782905,0.007537503371661289,5.528086691088947,5.558381051339885,5.5550026636677,-0.011768792453284327,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (33.4%)","3,000
33.4%",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,319_c,fixed_4000,4000,0.4452855393521095,50,5.5550026636677,5.559685103228226,0.03269774551330352,5.500163397611264,5.625633639506401,all_sampled_pixels,4000,4000,0.005886179988204501,0.0046241595163937855,5.5457100672110196,5.564295260124381,5.5550026636677,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.5%)","4,000
44.5%",8983,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,pct_1,60,0.010018367006177992,50,7.473913918736431,7.508665023631005,0.5693060878645683,6.084760758608722,8.446888335256887,all_sampled_pixels,60,60,0.07617241703003416,0.08051203905996414,7.312118918750746,7.635708918722117,7.504536806921068,-0.03062288818463621,percent,0.01,1% of pixels,1%,1% of pixels = 60 pixels (1.0%),"1%
60 px",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,pct_2,120,0.020036734012355985,50,7.61982798416115,7.525379404232723,0.4257981491283738,6.575987102172001,8.830834550171234,all_sampled_pixels,120,120,0.05588028365121277,0.06021695173307079,7.498817489102964,7.740838479219335,7.504536806921068,0.1152911772400822,percent,0.02,2% of pixels,2%,2% of pixels = 120 pixels (2.0%),"2%
120 px",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,pct_3,180,0.03005510101853398,50,7.56242086977199,7.541973842667705,0.3185910027555512,6.970377199268126,8.318718544338827,all_sampled_pixels,180,180,0.04212817670978908,0.04505557169469446,7.4718783085996305,7.652963430944349,7.504536806921068,0.05788406285092229,percent,0.03,3% of pixels,3%,3% of pixels = 180 pixels (3.0%),"3%
180 px",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,fixed_1250,1250,0.20871597929537486,50,7.515597439618708,7.492554832207615,0.12882253531675755,7.252263772935557,7.803370807180066,all_sampled_pixels,1250,1250,0.017140691255982592,0.018218257658424553,7.478986480164698,7.552208399072718,7.504536806921068,0.011060632697640571,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.9%)","1,250
20.9%",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,fixed_2000,2000,0.33394556687259974,50,7.528348839849745,7.521976442170818,0.09099604327022523,7.312190224589088,7.745516685752969,all_sampled_pixels,2000,2000,0.01208711833178567,0.012868783851504152,7.502488050489793,7.554209629209696,7.504536806921068,0.023812032928677063,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (33.4%)","2,000
33.4%",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,fixed_3000,3000,0.5009183503088996,50,7.517154410140281,7.520733083557077,0.06041479190537398,7.395927213981239,7.628570244754141,all_sampled_pixels,3000,3000,0.008036923097372766,0.008543941808052817,7.499984716255345,7.534324104025218,7.504536806921068,0.012617603219213791,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (50.1%)","3,000
50.1%",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,409_d,fixed_4000,4000,0.6678911337451995,50,7.504536806921068,7.497491552645123,0.04137225916837673,7.420112161081752,7.593029265755412,all_sampled_pixels,4000,4000,0.005512966387242063,0.0058509210021933,7.492778940960661,7.516294672881474,7.504536806921068,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (66.8%)","4,000
66.8%",5989,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,pct_1,74,0.009995947588815345,50,5.790352682357211,5.767475028026435,0.3899986123707416,4.15084297869661,6.65204478319438,all_sampled_pixels,74,74,0.06735317065556981,0.05515413269213903,5.679516303073748,5.901189061640674,5.733921182501138,0.056431499856072875,percent,0.01,1% of pixels,1%,1% of pixels = 74 pixels (1.0%),"1%
74 px",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,pct_2,148,0.01999189517763069,50,5.645263230296185,5.69962658222237,0.25664157060156373,5.040694521397039,6.163264627149561,all_sampled_pixels,148,148,0.04546140013883795,0.03629459898134636,5.572326502941735,5.718199957650635,5.733921182501138,-0.08865795220495354,percent,0.02,2% of pixels,2%,2% of pixels = 148 pixels (2.0%),"2%
148 px",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,pct_3,222,0.029987842766446036,50,5.742617647692237,5.747544728151708,0.2055528411928413,5.28710825530388,6.188297826370225,all_sampled_pixels,222,222,0.035794276025924526,0.02906956157992392,5.6842001765870185,5.801035118797455,5.733921182501138,0.008696465191098568,percent,0.03,3% of pixels,3%,3% of pixels = 222 pixels (3.0%),"3%
222 px",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_1250,1250,0.16885046602728623,50,5.730184010810117,5.734970364917567,0.08557314274238431,5.491156292296632,5.960698060003031,all_sampled_pixels,1250,1250,0.014933751268885732,0.012101869904116868,5.705864392727844,5.754503628892389,5.733921182501138,-0.0037371716910215014,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.9%)","1,250
16.9%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_2000,2000,0.270160745643658,50,5.743810727106791,5.740957716406243,0.05305993704274797,5.637815012921282,5.870296540507095,all_sampled_pixels,2000,2000,0.009237758617696434,0.007503808258451676,5.72873125984644,5.758890194367141,5.733921182501138,0.00988954460565239,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.0%)","2,000
27.0%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,503_c,fixed_3000,3000,0.40524111846548694,50,5.733226292264457,5.727432410371953,0.044551887212091794,5.660835855415915,5.864430062485085,all_sampled_pixels,3000,3000,0.007770823083017555,0.006300588312465667,5.72056478601238,5.745887798516534,5.733921182501138,-6.948902366810117e-4,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (40.5%)","3,000
40.5%",7403,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
