quad_id,scale,Name,sub_id,ACNE2,ACRU,ACSA3C,AEFL,ALJU,CACA18,CACA38,CACO15,CAGL8,CALA21,CAOV2,CAOV3,CAPA24,CARYA,CATO6,CELA,DIVI5,FAGR,FRAMCO,FRQU,GLTR,JUNI,JUVI,LIBE3,LIST2,LITU,MAAC,NYSY,OSVI,OXAR,PATO2,PIEC2,PIVI2,PLOC,PRSES,QUAL,QUFA,QUMO4,QUMU,QUNI,QUPA5,QURU,QUSH,QUVE,SAAL5,TIAM,ULAL,ULAM,ULRU,ULSE,richness,shannon,simpson,evenness,faith_pd,rao_pd,afaith_pd
1508_b,10m,1508,1508_b,0,0,0,0.3975677881654513,0,0,0,0,0,0,0.48271919402544994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8514162896412012,0,0,0,0,0,0.29609119289551605,0,0,0,0,0,0,0,0,4,1.3064223964637758,0.707278166140855,0.9423845563422824,346.81347,130.39119121181002,214.70713230103289
1508_c,10m,1508,1508_c,0,0,0.08169742071131485,0,0,0,0,0,0,0,0.5172808059702434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970730698189285,0,0,0,0,0,0.057057364688115696,0,0,0,0.06989004618715362,0,0,0,0,5,1.073144115155595,0.574552221641464,0.6667819285632341,451.071529,112.63419134718715,199.66183495651651
1508_d,10m,1508,1508_d,0,0,1.0514341705945507,0.19109137304923846,0,0,0,0,0,0,0,0.22477389460575717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0769010963091483,0,0,0,0,0,0,0,0,0,0.08459665035657285,0.39037922556464433,0,0,0,6,1.4677966476388007,0.7244427762970018,0.8191929066635114,595.5799680000001,160.8156244027563,329.8416871384728
321_a,10m,321,321_a,0,0,0.9437415165436736,0,0,0,0,0,0.5226986545862679,0,0,0,0,0,0,0,0,0,0.39976779633932147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296106322605621,0,0,0,0,0,0,0.2501454682107991,0,0,0,0,0,0,0,5,1.4532961155605795,0.7366962856192731,0.9029836468575707,475.70334,159.2049318115834,342.70131063605686
321_b,10m,321,321_b,0,0,0.01129188355843168,0,0,0,0.010473490329851788,0,0.6134180468901164,0,0,0,0,0,0,0,0,0,0.032601063955099485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2808905544894844,0,0,0,0,0,0,0.07637713527047071,0,0,0,0,0,0,0,6,0.7186603387291144,0.3895844015254506,0.4010919719256376,566.352369,71.09489248994981,208.8769092712157
321_c,10m,321,321_c,0,0,0,0,0,0,0.3494411852223731,0,0,0,0,0,0,0,0,0,0,0,1.1691656578318665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15337971652838406,0,0,0.4872696682974438,0,0,0,0.33708321122068324,0,0,0,0,0,0,0,5,1.3911675728615833,0.7009425249645829,0.8643810128454059,361.136397,146.52878347163698,305.1313420616844
321_d,10m,321,321_d,0,0,0,0,0,0,0,0,0.4073886889081563,0,0,0,0,0,0,0,0,0,1.157772626902721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24468500659664055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8919867027733259,0.5218278581424572,0.8119212864938148,345.348037,125.98868837623813,232.93547496909844
1607_a,10m,1607,1607_a,0,0,0.0671363393033096,0.2258028973847516,0,0,0.5381960837210893,0,0,0,0.07667027283166034,0,0,0,0,0,0.3853720357005828,0,0.01142293465697147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.389800619660665,0.706419047902676,0.7756624946201254,614.173967,166.50732180824951,231.45589919787486
1607_b,10m,1607,1607_b,0,0,0.3434445661829794,0,0,0,1.0299021827687045,0,0,0,0.04275062718410436,0,0,0,0,0,0,0,0,0,0,0.6435645422024956,1.0235815523635403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3631521717121506,0.7220422554436494,0.8469740654055619,885.870198,345.0220210097926,783.5240678586595
1607_c,10m,1607,1607_c,0,0,0.5261863803189479,1.1748258555257145,0,0,0.31772153753843424,0,0,0,0.13271347583610899,0,0,0,0,0,0,0,0,0,0,0,0.9764184476551341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.397457176301013,0.7210580567219572,0.8682889631868499,904.4648199999999,329.29425411391213,742.8376235946591
1607_d,10m,1607,1607_d,0,0,0.10840629752990684,0.7472891670597751,0,0,0.6822784624799155,0,0,0,2.076775804631547,0,0,0,0,0,0.368304638757081,0,0.999999999975548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10329463557160722,0,0,0,0,7,1.5880321567645685,0.7489456820291912,0.8160870929911719,718.432026,174.0836431208007,571.1350574491402
420_a,10m,420,420_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5292334072992834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706034436211576,0,0,0,0,0,0.19423858226691465,0,0,0,0,0,0,0,0,3,0.9874920566279322,0.6005354554780897,0.898854005925154,259.245173,118.55957832550087,188.0440742035297
420_b,10m,420,420_b,0,0,0,0,0,0,0,0,0.1419071273268864,0,0,0,0,0,0,0,0,0,0.06093623103380295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4629094627606391,0,0,0,0,0,0.7950319297645505,0,0,0,0,0,0,0,0,4,1.0542842760048448,0.5921950309393099,0.7605053483397004,357.124736,60.661796153009,148.20164080137434
420_c,10m,420,420_c,0,0,0,0,0,0,0,0,0.3317472193138503,0,0,0,0,0,0,0,0,0,0.8682834200231643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09390049669012636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8070196218720825,0.47870057632571883,0.7345809164855271,345.348037,116.53909358960172,174.95327291073409
420_d,10m,420,420_d,0,0,0,0,0,0,0,0,0.20472809117931437,0,0,0,0,0,0,0,0,0,1.2951197572739102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3187490570314671,0,0,0,0,0,0,0.009147746379337388,0,0,0,0,0,0,0,4,0.8203863378168916,0.45491651615371886,0.5917836505907438,357.124736,110.10843689608656,296.10843104519915
1706_a,10m,1706,1706_a,0,0,0,0.24652617473952473,0,0,0,0.3781371400553483,0,0,0,0,0,0,0.0907776501316991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23047778689934778,0,0,0,0,0,0,0,0,0,0,0,4,1.2859555138496976,0.7036939889326808,0.9276208213173888,341.6122340000001,139.6980891267559,166.87826694415304
1706_b,10m,1706,1706_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8830832415511645,0,0.031728284493044566,0,0.14705053560094453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5319983114196931,0.28831021519271227,0.4842457315534448,359.80920200000014,71.15910922725176,140.74528119685547
1706_c,10m,1706,1706_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13710818342298126,0,0,0,0.6879117499009676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5870084938208223,0,0,0,0,0,0,0,0,0,0,0,3,0.9416759309930793,0.5804042461437472,0.8571503711602476,345.34803600000015,139.45710417872996,181.84913328985843
1706_d,10m,1706,1706_d,0,0,0,0,0,0,0,0.6218628599541652,0,0,0,0,0,0,0.88887611781434706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06944096203582013,0,0,0,0.10599331649814137,0,0,0,0,0,0,0,4,1.010680678901848,0.5804448910164366,0.7290520016869936,214.11128800000014,41.73196688062305,189.40680856541428
519_a,10m,519,519_a,0,0,0,0.5964472066046418,0,0,0.39901971491684124,0,0,0,0,0,0,0,0,0,0,0,0.06661869115307162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8655129672947914,0.5395459653772756,0.7878238539859101,366.047077,129.16961408930436,131.43972340293925
519_b,10m,519,519_b,0,0,0,0,0,0,0.24879052567423307,0,0,0,0,0,0,0,0,0,0,0,0.38262557387875484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6705123276332842,0.47753644840270126,0.967344809931455,247.468473,118.17521568805974,78.12778905891447
519_c,10m,519,519_c,0,0,0.9556919770020131,0,0,0,0.0016593967113534423,0,0,0,0,0,0,0,0,0,0,0,0.018480452097039662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.10638760076790868,0.04048979539159858,0.09683816744566592,366.047077,9.98560313772684,120.96368707039616
519_d,10m,519,519_d,0,0,1.3844364164595993,0.14382482498535523,0,0,0.5112585728774437,0,0,0,0,0,0,0,0,0,0,0,0.11384285731871537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9615719142461927,0.5230301432790725,0.693627516070545,411.184208,112.45837858811616,222.2890202891356
1805_a,10m,1805,1805_a,0,0,0.13453484307788652,0,0,0,0,0,0,0,0.8608014544542089,0,0,0,0.2382684562841153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38270191823032035,0.04881655425219433,0,0,0,0,0,0.22121137273390534,0,0,0,0,0,0,0,6,1.4772112154716617,0.7151334028237555,0.8244472770154186,365.1656310000002,113.37859732064639,228.9728551414233
1805_b,10m,1805,1805_b,0,0,1.3061678842500757,0,0,0,0.14265188324796516,0,0,0,0,0,0,0,0.08950746584730623,0,0,0,0.20796735942300834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047676874287628596,0,0,0,0,0,2.9156245886717596e-5,0.690758757493654,0,0,0,0,0,0,0,7,1.2613090955884687,0.6344191465662317,0.6481846534388035,571.0436940000002,147.22814174168616,331.73689790983497
1805_c,10m,1805,1805_c,0,0,0.2857304432369873,0.17515256520797276,0,0,0.25492174617131313,0,0,0,0,0,0,0,0,0,0,0,0.31823045080986684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5723094660800614,0,0,0,0,0,0,0.612182704882491,0,0,0,0,0,0,0,6,1.6963899804422804,0.800709270156359,0.9467732748598993,520.84047,153.95089449057204,284.478986373785
1805_d,10m,1805,1805_d,0,0,0.058084880286993344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3925428796081597,0.5186236686230724,0,0,0,0,0,0.12562924410898757,0,0,0,0,0,0,0,4,1.1259139281657895,0.6311057909343185,0.8121752203162986,260.7106050000001,36.326267583345675,125.89956047017245
618_a,10m,618,618_a,0,0,0,0,0,0,0.09402239661367266,0,0,0,0,0,0,0,0,0,0,0,0.6924451562990943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008066825893520424,0,0,0,0.21724510430881935,0,0,0,0,0,0,0,4,0.8491837273108954,0.47681722560639683,0.6125565760975173,357.124735,115.09044292466898,209.49301286085273
618_b,10m,618,618_b,0,0,0,0,0,0,0.9846312957577004,0,0,0,0.4497537385900592,0,0,0,0,0,0,0,0.18163114976044534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1679540791391637,0,0,0,0,0,0,0,0,0,0,0,4,1.130471212365664,0.6125824574924801,0.8154626059738388,435.997066,125.35151539783752,202.02408162675997
618_c,10m,618,618_c,0,0,1.0000000000121332,0.9129846657200931,0,0,1.3192384688794643,0,0.5615472966168898,0,0.1471332130150285,0,0,0,0,0,0,0,0.020721221091665656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4786215039457418,0.7507820485069515,0.8252343739993054,502.85171199999996,151.94102256747485,405.37725883636926
618_d,10m,618,618_d,0,0,0,0.5358001687936056,0,0,0.056869193048202954,0,0,0,0,0,0,0,0,0,0,0,0.6137942506178709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08967617668371212,0,0,0.7385806664204053,0,0,0,0.015344015382347713,0,0,0,0,0,0,0,6,1.352548719190841,0.7095154838461656,0.7548718131086872,479.715001,163.13351301984994,268.27409437488075
1903_a,10m,1903,1903_a,0,0,0.20063284858923114,0,0,0,1,0,0,0,0.11479968446839936,0,0,0,0,0,0.5727278793436985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04396675287163893,0,0,0.5070080255895044,0,0,0,0,0,0,0,0,0,0,0,6,1.4540195688529143,0.7242670980043224,0.8115037725902744,558.587332,163.04963691750953,324.8757518845524
1903_b,10m,1903,1903_b,0,0,0,0,0,0,0.6156366394789962,0,0,0,0.3651387685909615,0,0,0,0,0,0.3349010324493933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846972390353082,0,0,0.14099102172513026,0,0,0,0,0,0,0,0,0,0,0,5,1.4938860121324182,0.7572355989275239,0.9282035675878156,440.00872799999996,152.55790093738034,260.6105527139358
1903_c,10m,1903,1903_c,0,0,0,0,0,0,0,0,0,0,0.39360681189417895,0,0,0,0,0,0.02597785997580703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050496145562057,0,0,0,0,0,0,0,0,0,0,0,3,0.6642696657927848,0.4173701305645363,0.6046443068628922,345.348037,83.499233991598,170.41719108582328
1903_d,10m,1903,1903_d,0,0,0,0,0,0,0,0,0,0,0.12645473508388175,0,0,0,0,0,0.06639322816127445,0.01412931133515607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28711440776477676,0,0,0,0,0,0,0,0,0,0,0,4,1.035589609402833,0.5779518277042679,0.7470199969408029,385.579444,121.33695477843187,116.2147375942108
717_a,10m,717,717_a,0,0,0.43206159319428716,0,0,0,0,0.4942800396205123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43358942666621914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11343673555509129,0,0,0,0,0,0,0,4,1.2835285594199402,0.7089303588586999,0.9258701437572514,488.2825399999999,180.38885251220162,207.6790237496443
717_b,10m,717,717_b,0,0,0.05036956771898285,0,0,0,0.012487292169008662,0,0,0,0,0,0,0,0,0,0,0,0.9182743746856498,0,0,0,0,0,0,0,0.49516043686854666,0,0,0,0,0,0,0,0,0,0,0,0.09375210936968437,0,0,0,0.11465211477107108,0,0,0.8733365251729874,0,0,0,0,7,1.416207136339701,0.7133418810012508,0.7277864998171839,728.051534,182.19005634486595,419.35671834139345
717_c,10m,717,717_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039972737663542174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33416431531492086,0,0,0.011511870884995182,0,0,0,0,3,0.46393447383967656,0.23754538881874032,0.4222913566733559,390.4029769999999,62.77725573170136,63.75616475188666
717_d,10m,717,717_d,0,0,0.15816637979302894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4893261090500426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32842234767881273,0,0,0,0,0,0,0,3,1.0075681428535788,0.6090780506425482,0.9171280471248803,390.40297699999996,161.78069606934127,141.53797617361306
816_a,10m,816,816_a,0,0,0,0.026462113339752326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13547120045639308,0.7920647317147294,0,0,0,0,0,0,0,0.04470040573096709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6900739863095243,0.34989145025733437,0.4977831589476146,514.137213,88.59567011858627,140.61626424688407
816_b,10m,816,816_b,0,0,0,0,0,0,0,0,0,0.485929163452985,0,0,0,0,0,0,0,0,0.7094367971484141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5800849577286938,0,0,0,0,3,1.0866750081478018,0.6586772992424679,0.9891342190111673,366.047078,161.1577459545353,219.3437201288931
816_c,10m,816,816_c,0,0,0,0,0,0,0,0.07593563920885045,0,0,0,0,0,0,0,0,0,0,0.8500439982846297,0,0,0,0,0,0,0,0.049911882153907156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26514987473999224,0,0,0,0,4,0.889129796736073,0.4798434432030778,0.6413715742288723,514.137214,120.35682173326346,169.74220564376617
816_d,10m,816,816_d,0,0,0,0.4970146049620689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02570184795461917,0.30375133504889085,0,0,0,0,0,0,0,0.9053877121074944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0651152373575659,0.6133541794671411,0.7683182354555157,514.137213,163.85065183992336,239.9542330590648
915_a,10m,915,915_a,0,0,0.1184897198628284,0,0,0,0,0.6321100600018035,0,0,0,0,0,0,0,0,0,0.11837334814153569,0,0,0,0,0,0,0.20315614148641356,1.2219922686506453,0.7685133663703873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4707435059374174,0.7278423993333103,0.8208375795949101,675.959067,166.6667457169172,350.9712150635433
915_b,10m,915,915_b,0,0,0,0.641901798603064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21341984214287127,1.217904176648071,0,0,0,0,0,0,0.15453487813744352,8.387467066957697e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0988389874617768,0.6041422118211157,0.6827470503661132,579.408649,152.082431065922,350.1858119821157
915_c,10m,915,915_c,0,0,0,0,0,0,0,0,0,0,0.267254532007195,0,0,0,0,0,0,0,0.9647796544909247,0,0,0,0,0,0,0.1585725696848372,0.024193299632085292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8907451419136445,0.48644837080037173,0.6425367994673754,460.8300459999999,125.41219968022764,247.19290174217113
915_d,10m,915,915_d,0,0,0,0,0,0,0,0.1779266944929676,0,0,0.3451807212947129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46423736966575735,0.9220168670743288,0,0,0,0,0,0,0,0.9173888027059592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4581714822626326,0.7424395692757004,0.906012882508345,449.26229099999995,176.58046714633124,398.5159770555518
1014_a,10m,1014,1014_a,0.002824846605728356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3146780365184917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516333120483394,0,0,3,0.6838114860345718,0.47412721049171913,0.6224320382066569,316.32785,75.60612297283939,105.5346151760235
1014_b,10m,1014,1014_b,0.48718616182813446,0,0,0,0,0,0,0.14807608537129385,0,0,0,0,0,0,0,0.2864643312694713,0,0,0,0,0,0,0,0,0,0.5552402388396593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07290000713144493,0,0.24651423774372386,0,0,6,1.6178891693674151,0.7782096547338999,0.9029611380061251,684.979687,194.55768187968135,263.57411942204544
1014_c,10m,1014,1014_c,0,0,0,0,0,0,0,0.07342822587227943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15098258139406276,0.14967189630769398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971779176731403,0.02515600657745963,0.1870417489367701,0,0,6,1.210738202301521,0.5754726360667666,0.6757258566760326,627.582729,142.61312299185872,295.27199393754404
1014_d,10m,1014,1014_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9214977675302417,0,0,1,-0,0,0,1,0,0.9214977675302417
1113_a,10m,1113,1113_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43188070838590376,0,0,0.36406766536454016,0,0,0,0.1356556311017401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999956426,0,0,0,0,4,1.1768109163327485,0.6415344533873181,0.8488896365286266,514.137215,159.92802545677603,250.95850594900162
1113_b,10m,1113,1113_b,0,0,0,0,0,0.0010850482030488702,0,0,0,0,0,0,0,0,0,0,0,0,0.21785922914255892,0,0,0.6333015535289498,0,0,0,0.3573290475194241,0.04346161534787711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.129548468469494,0.6318021326263246,0.7018279237384029,551.479076,164.5772861481207,226.5272656406437
1113_c,10m,1113,1113_c,0.2435809886613742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141163602473681,0,0,0.0026230099783381812,0,0,0,0.09528983958850794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.053325075901361,0.6207650450168344,0.7598134317234423,514.137215,161.28159689917388,76.94593059952052
1113_d,10m,1113,1113_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2599658256330297,0,0,7.771117135989753e-6,0,0,0,0.611547829495061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6095175959321312,0.41863838726549174,0.5548068251367122,395.558611,113.79598798877811,127.46238759580427
1212_a,10m,1212,1212_a,0,0,0,0.003013273120285724,0,0,0,0.09430041861168273,0,0,0,0,0,0,0,0.7111171088125071,0,0,0,0,0,0,0,0,0,0.0062049025897456915,0,0,0,0,0,0,0,0,0,0.3797822056142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9159411771482141,0.5381701608604821,0.5691062513638394,599.430549,118.88706396532287,164.67550578552493
1212_b,10m,1212,1212_b,0,0,0.12924670603528815,0,0,0,0,0,0,0,0,0,0,0,0,0.9593633501540241,0,0,0,0,0,0,0,0,0,0,0.5327008204991813,0,0,0,0,0,0,0,0,0.42839069511749744,0,0,0,0,0,0,0,0,0,0.17951919734641145,0,0,0,0,5,1.3898439897830466,0.710912515233395,0.863558624439919,605.809044,178.48158227420544,297.9226884958663
1212_c,10m,1212,1212_c,0,0,0.325426219114685,0,0,0,0,0,0,0,0,0,0,0,0,0.004834017589701273,0,0,0.5486646201277283,0,0,0,0,0,0.8668487763678623,0,0,0,0,0,0,0,0,0,0,0.013108277259761977,0,0,0.3081046257131257,0,0,0,0,0,0,0.8027160965003568,0,0,0,0,7,1.5560967441603661,0.7695453365696926,0.7996755373909782,707.869899,185.9877576974167,427.48223948608285
1212_d,10m,1212,1212_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32048315793917637,0,0,0,0,0,0,0,0,0.0633531931211845,0.9832726879312534,0,0,0,0,0,0,0,0,0,0.009296704025531646,0,0,0.6784354578989912,0,0,0,0,0,0,0,0,0,0,0,5,1.1400688102344618,0.6367185959609902,0.7083645796004838,509.389136,166.2994807835774,311.6740334492568
1311_a,10m,1311,1311_a,0,0,0,0.06991213031274653,0,0,0,0,0.0596607160889102,0.1809777049730883,0,0,0,0,0,0,0,0,0.6543934252964834,0,0,0.6926484612779419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5289174605512768,0,0,0,0,0,0,0,0,0,0,0,6,1.4830977539326933,0.7429426458990105,0.827732616684123,491.151592,158.07016876184903,282.6318086765095
1311_b,10m,1311,1311_b,0,0,0,0,0,0,0,0,0.11439804777004083,0.4317920644021931,0,0,0,0,0,0,0,0,1.6529338648405485,0.0795781665020491,0,0.3073515386825998,0.8399572161342805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3745571737967925,0.6815308795720151,0.7671549654982396,809.113693,304.8639159045517,735.5605444757631
1311_c,10m,1311,1311_c,0,0,0,0,0,0,0,0.45464260178670163,0,0.2804707924470765,0,0,0,0,0,0,0,0,1.5804698826895298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108218821292944e-4,0,0,0,0,0,0,0,0,0,0,0,4,0.8368577513332822,0.48101816974631095,0.6036652638890078,346.29929500000003,107.35617803758197,319.0611316869342
1311_d,10m,1311,1311_d,0,0,0.9999999999928573,0,0,0,0,0,0,0.10675943816406071,0,0,0,0,0,0,0,0,0.31333041922122595,0,0,0,0,0,0,0.06367743268077504,0.19696492186391712,0,0,0,0,0,0,0,0,0,0,0,0.491805913374735,0,0,0,0,0,0,0,0,0,0,0,6,1.441871491340308,0.7045932942649487,0.8047238014383206,677.2882129999999,175.12039738901797,341.6214949525285
124_a,10m,124,124_a,0,0,0,0,0,0,1.7997166560242701,0,0,0,0,0,0,0,0,0,0,0,0.3125755967431832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14999872034805997,0,0,0,0,0,0.36309759111688344,0,0,0,0,0,0,0,0,4,0.949363029667438,0.4935162284694852,0.6848206674522673,357.124735,104.7357946181734,332.8318998017306
124_b,10m,124,124_b,0,0,0,0,0,0,0.13929177956357508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5160205505418766,0,0.13141781803867736,0,0,0,0.46896800094235713,0,0,0,0,0,0,0,0,4,1.2134235218268066,0.6683863614518524,0.8753000487187774,210.601676,48.211038896499105,115.95537457880258
124_c,10m,124,124_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2143653460019496,0,0.4999426333338425,0,0,0,2.1124413432738427,0,0,0,0,0,0,0,0,3,0.7196623329524956,0.40450577809833965,0.6550648853791451,26.61925,9.060158947567286,35.77839540195432
124_d,10m,124,124_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5024164861974053,0,0.018608885917931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15593646061752442,0,0,0,0,0,1.9740492362041457,0,0,0,0,0,0,0,0,4,0.7362468851330297,0.4060844455538942,0.5310898650256841,371.58590200000003,80.81712652718588,206.9676165567072
1410_a,10m,1410,1410_a,0,0,0,0,0,0,0,0,0,0,0.20519302839894493,0,0,0,0,0,0,0.7249397030329916,0,0,0,0,0,0,0.5042853594991471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9905720755380945,0.6005232559800546,0.9016575599559362,342.68974600000007,139.92183878740914,177.29360938336083
1410_b,10m,1410,1410_b,0,0,0,0,0,0,0,0,0,0,0.1562528067807957,0,0,0,0,0,0,0.48107220134832196,0.13936298722131096,0,0,0,0,0,0.008543885832517325,0,0,0,0,0,0,0,0,0,0.6481847668982984,0,0,0,0.26322753655581727,0,0,0,0,0,0,0,0,0,0,0,6,1.4656644670010566,0.7343249235358815,0.8180029139918595,619.132544,152.61725663935624,219.0752450719967
